agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,21247.0,-21247.0,0,21247.0,0.0,0.0
H1,,,,226.0,,,,226.0,226.0,0,0.0,0.0
H2,,,,,,,,0,0,0,0.0,0.0
H3,,,,320.0,,,,320.0,320.0,0,0.0,0.0
H4,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H5,,,,296.0,,,,296.0,296.0,0,0.0,0.0
H6,,,,108.0,,,,108.0,108.0,0,0.0,0.0
H7,,,,168.0,,,,168.0,168.0,0,0.0,0.0
H8,,,,336.0,,,,336.0,336.0,0,0.0,0.0
H9,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H10,,,,215.0,,,,215.0,215.0,0,0.0,0.0
H11,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H12,,,,371.0,,,,371.0,371.0,0,0.0,0.0
H13,,,,224.0,,,,224.0,224.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,403.0,,,,403.0,403.0,0,0.0,0.0
H16,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H17,,,,165.0,,,,165.0,165.0,0,0.0,0.0
H18,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H19,,,,401.0,,,,401.0,401.0,0,0.0,0.0
H20,,,,201.0,,,,201.0,201.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H23,,,,618.0,,,,618.0,618.0,0,0.0,0.0
H24,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H27,,,,167.0,,,,167.0,167.0,0,0.0,0.0
H28,,,,436.0,,,,436.0,436.0,0,0.0,0.0
H29,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H30,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H31,,,,223.0,,,,223.0,223.0,0,0.0,0.0
H32,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H33,,,,138.0,,,,138.0,138.0,0,0.0,0.0
