agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,51875.0,-51875.0,0,51875.0,0.0,0.0
H1,,,,532.0,,,,532.0,532.0,0,0.0,0.0
H2,,,,537.0,,,,537.0,537.0,0,0.0,0.0
H3,,,,478.0,,,,478.0,478.0,0,0.0,0.0
H4,,,,475.0,,,,475.0,475.0,0,0.0,0.0
H5,,,,302.0,,,,302.0,302.0,0,0.0,0.0
H6,,,,618.0,,,,618.0,618.0,0,0.0,0.0
H7,,,,467.0,,,,467.0,467.0,0,0.0,0.0
H8,,,,317.0,,,,317.0,317.0,0,0.0,0.0
H9,,,,640.0,,,,640.0,640.0,0,0.0,0.0
H10,,,,444.0,,,,444.0,444.0,0,0.0,0.0
H11,,,,465.0,,,,465.0,465.0,0,0.0,0.0
H12,,,,498.0,,,,498.0,498.0,0,0.0,0.0
H13,,,,435.0,,,,435.0,435.0,0,0.0,0.0
H14,,,,468.0,,,,468.0,468.0,0,0.0,0.0
H15,,,,514.0,,,,514.0,514.0,0,0.0,0.0
H16,,,,479.0,,,,479.0,479.0,0,0.0,0.0
H17,,,,478.0,,,,478.0,478.0,0,0.0,0.0
H18,,,,413.0,,,,413.0,413.0,0,0.0,0.0
H19,,,,561.0,,,,561.0,561.0,0,0.0,0.0
H20,,,,434.0,,,,434.0,434.0,0,0.0,0.0
H21,,,,489.0,,,,489.0,489.0,0,0.0,0.0
H22,,,,479.0,,,,479.0,479.0,0,0.0,0.0
H23,,,,483.0,,,,483.0,483.0,0,0.0,0.0
H24,,,,326.0,,,,326.0,326.0,0,0.0,0.0
H25,,,,622.0,,,,622.0,622.0,0,0.0,0.0
H26,,,,530.0,,,,530.0,530.0,0,0.0,0.0
H27,,,,441.0,,,,441.0,441.0,0,0.0,0.0
H28,,,,456.0,,,,456.0,456.0,0,0.0,0.0
H29,,,,440.0,,,,440.0,440.0,0,0.0,0.0
H30,,,,460.0,,,,460.0,460.0,0,0.0,0.0
H31,,,,536.0,,,,536.0,536.0,0,0.0,0.0
H32,,,,415.0,,,,415.0,415.0,0,0.0,0.0
H33,,,,483.0,,,,483.0,483.0,0,0.0,0.0
H34,,,,554.0,,,,554.0,554.0,0,0.0,0.0
H35,,,,380.0,,,,380.0,380.0,0,0.0,0.0
H36,,,,502.0,,,,502.0,502.0,0,0.0,0.0
H37,,,,528.0,,,,528.0,528.0,0,0.0,0.0
H38,,,,421.0,,,,421.0,421.0,0,0.0,0.0
H39,,,,376.0,,,,376.0,376.0,0,0.0,0.0
H40,,,,643.0,,,,643.0,643.0,0,0.0,0.0
H41,,,,417.0,,,,417.0,417.0,0,0.0,0.0
H42,,,,476.0,,,,476.0,476.0,0,0.0,0.0
H43,,,,452.0,,,,452.0,452.0,0,0.0,0.0
H44,,,,414.0,,,,414.0,414.0,0,0.0,0.0
H45,,,,566.0,,,,566.0,566.0,0,0.0,0.0
H46,,,,457.0,,,,457.0,457.0,0,0.0,0.0
H47,,,,394.0,,,,394.0,394.0,0,0.0,0.0
