agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,52093.0,,-52093.0,0,52093.0,0.0,0.0
H1,,,,457.0,177,,,,25,609.0,634.0,25,0.0,0.0
H2,,,,471.0,,,,,25,446.0,471.0,25,0.0,0.0
H3,,,,481.0,,,,,25,456.0,481.0,25,0.0,0.0
H4,,,,591.0,,,,,25,566.0,591.0,25,0.0,0.0
H5,,,,500.0,,,,,25,475.0,500.0,25,0.0,0.0
H6,,,,419.0,,,,,25,394.0,419.0,25,0.0,0.0
H7,,,,469.0,,,,,25,444.0,469.0,25,0.0,0.0
H8,,,,517.0,,,,,25,492.0,517.0,25,0.0,0.0
H9,,,,12.0,,,,,25,-13.0,12.0,25,0.0,0.0
H10,,,,1026.0,,,,,25,1001.0,1026.0,25,0.0,0.0
H11,,,,422.0,,,,,25,397.0,422.0,25,0.0,0.0
H12,,,,423.0,,,,,25,398.0,423.0,25,0.0,0.0
H13,,,,703.0,,,,,25,678.0,703.0,25,0.0,0.0
H14,,,,454.0,,,,,25,429.0,454.0,25,0.0,0.0
H15,,,,444.0,,,,,25,419.0,444.0,25,0.0,0.0
H16,,,,586.0,,,,,25,561.0,586.0,25,0.0,0.0
H17,,,,357.0,,,,,25,332.0,357.0,25,0.0,0.0
H18,,,,450.0,,,,,25,425.0,450.0,25,0.0,0.0
H19,,,,602.0,,,,,25,577.0,602.0,25,0.0,0.0
H20,,,,508.0,,,,,25,483.0,508.0,25,0.0,0.0
H21,,,,565.0,,,,,25,540.0,565.0,25,0.0,0.0
H22,,,,511.0,,,,,25,486.0,511.0,25,0.0,0.0
H23,,,,386.0,,,,,25,361.0,386.0,25,0.0,0.0
H24,,,,635.0,,,,,25,610.0,635.0,25,0.0,0.0
H25,,,,92.0,,,,,25,67.0,92.0,25,0.0,0.0
H26,,,,886.0,,,,,25,861.0,886.0,25,0.0,0.0
H27,,,,431.0,,,,,25,406.0,431.0,25,0.0,0.0
H28,,,,516.0,,,,,25,491.0,516.0,25,0.0,0.0
H29,,,,354.0,,,,,25,329.0,354.0,25,0.0,0.0
H30,,,,723.0,,,,,25,698.0,723.0,25,0.0,0.0
H31,,,,490.0,,,,,25,465.0,490.0,25,0.0,0.0
H32,,,,505.0,,,,,25,480.0,505.0,25,0.0,0.0
H33,,,,290.0,,,,,25,265.0,290.0,25,0.0,0.0
H34,,,,662.0,,,,,25,637.0,662.0,25,0.0,0.0
H35,,,,553.0,,,,,25,528.0,553.0,25,0.0,0.0
H36,,,,499.0,,,,,25,474.0,499.0,25,0.0,0.0
H37,,,,501.0,,,,,25,476.0,501.0,25,0.0,0.0
H38,,,,409.0,,,,,25,384.0,409.0,25,0.0,0.0
H39,,,,494.0,,,,,25,469.0,494.0,25,0.0,0.0
H40,,,,597.0,,,,,25,572.0,597.0,25,0.0,0.0
H41,,,,191.0,,,,,25,166.0,191.0,25,0.0,0.0
H42,,,,808.0,,,,,25,783.0,808.0,25,0.0,0.0
H43,,,,499.0,,,,,25,474.0,499.0,25,0.0,0.0
H44,,,,397.0,,,,,25,372.0,397.0,25,0.0,0.0
H45,,,,254.0,,,,,25,229.0,254.0,25,0.0,0.0
H46,,,,849.0,,,,,25,824.0,849.0,25,0.0,0.0
H47,,,,443.0,,,,,25,418.0,443.0,25,0.0,0.0
H48,,,,527.0,,,,,25,502.0,527.0,25,0.0,0.0
H49,,,,449.0,,,,,25,424.0,449.0,25,0.0,0.0
H50,,,,575.0,,,,,692,-117.0,575.0,692,0.0,0.0
H51,,,,500.0,667,,,,26,1141.0,1167.0,26,0.0,0.0
H52,,,,500.0,1,,,,29,472.0,501.0,29,0.0,0.0
H53,,,,500.0,4,,,,246,258.0,504.0,246,0.0,0.0
H54,,,,500.0,221,,,,25,696.0,721.0,25,0.0,0.0
H55,,,,500.0,0,,,,98,402.0,500.0,98,0.0,0.0
H56,,,,500.0,73,,,,51,522.0,573.0,51,0.0,0.0
H57,,,,523.0,,,,,633,-110.0,523.0,633,0.0,0.0
H58,,,,500.0,608,,,,186,922.0,1108.0,186,0.0,0.0
H59,,,,500.0,161,,,,49,612.0,661.0,49,0.0,0.0
H60,,,,500.0,24,,,,26,498.0,524.0,26,0.0,0.0
H61,,,,500.0,1,,,,337,164.0,501.0,337,0.0,0.0
H62,,,,500.0,312,,,,150,662.0,812.0,150,0.0,0.0
H63,,,,500.0,125,,,,84,541.0,625.0,84,0.0,0.0
H64,,,,500.0,59,,,,380,179.0,559.0,380,0.0,0.0
H65,,,,500.0,355,,,,27,828.0,855.0,27,0.0,0.0
H66,,,,500.0,2,,,,116,386.0,502.0,116,0.0,0.0
H67,,,,582.0,,,,,574,8.0,582.0,574,0.0,0.0
H68,,,,500.0,549,,,,70,979.0,1049.0,70,0.0,0.0
H69,,,,500.0,45,,,,218,327.0,545.0,218,0.0,0.0
H70,,,,500.0,193,,,,458,235.0,693.0,458,0.0,0.0
H71,,,,500.0,433,,,,50,883.0,933.0,50,0.0,0.0
H72,,,,500.0,25,,,,40,485.0,525.0,40,0.0,0.0
H73,,,,500.0,15,,,,60,455.0,515.0,60,0.0,0.0
H74,,,,500.0,35,,,,33,502.0,535.0,33,0.0,0.0
H75,,,,500.0,8,,,,25,483.0,508.0,25,0.0,0.0
H76,,,,500.0,0,,,,119,381.0,500.0,119,0.0,0.0
H77,,,,500.0,94,,,,300,294.0,594.0,300,0.0,0.0
H78,,,,500.0,275,,,,87,688.0,775.0,87,0.0,0.0
H79,,,,556.0,,,,,586,-30.0,556.0,586,0.0,0.0
H80,,,,500.0,561,,,,117,944.0,1061.0,117,0.0,0.0
H81,,,,500.0,92,,,,25,567.0,592.0,25,0.0,0.0
H82,,,,500.0,0,,,,325,175.0,500.0,325,0.0,0.0
H83,,,,500.0,300,,,,422,378.0,800.0,422,0.0,0.0
H84,,,,500.0,397,,,,99,798.0,897.0,99,0.0,0.0
H85,,,,500.0,74,,,,188,386.0,574.0,188,0.0,0.0
H86,,,,500.0,163,,,,25,638.0,663.0,25,0.0,0.0
H87,,,,500.0,0,,,,36,464.0,500.0,36,0.0,0.0
H88,,,,500.0,11,,,,84,427.0,511.0,84,0.0,0.0
H89,,,,500.0,59,,,,35,524.0,559.0,35,0.0,0.0
H90,,,,500.0,10,,,,25,485.0,510.0,25,0.0,0.0
H91,,,,500.0,0,,,,26,474.0,500.0,26,0.0,0.0
H92,,,,500.0,1,,,,76,425.0,501.0,76,0.0,0.0
H93,,,,500.0,51,,,,116,435.0,551.0,116,0.0,0.0
H94,,,,500.0,91,,,,243,348.0,591.0,243,0.0,0.0
H95,,,,500.0,218,,,,361,357.0,718.0,361,0.0,0.0
H96,,,,500.0,336,,,,111,725.0,836.0,111,0.0,0.0
H97,,,,500.0,86,,,,114,472.0,586.0,114,0.0,0.0
H98,,,,500.0,89,,,,420,169.0,589.0,420,0.0,0.0
H99,,,,500.0,395,,,,279,616.0,895.0,279,0.0,0.0
H100,,,,500.0,254,,,,202,552.0,754.0,202,0.0,0.0
big_short,,,,625.0,850,,,,,1475.0,1475.0,0,0.0,0.0
big_mid,,,,616.0,825,,,,,1441.0,1441.0,0,0.0,0.0
big_long,,,,625.0,825,,,,,1450.0,1450.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,83,179,,,,,262,262,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,52093.0,10329,,,52093.0,10329,0,62422.0,62422.0,0.0,0.0
SYSTEM,system,System Total,62422.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,62422.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
