agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,40002.0,-40002.0,0,40002.0,0.0,0.0
H1,,,,502.0,,,,502.0,502.0,0,0.0,0.0
H2,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H3,,,,713.0,,,,713.0,713.0,0,0.0,0.0
H4,,,,270.0,,,,270.0,270.0,0,0.0,0.0
H5,,,,345.0,,,,345.0,345.0,0,0.0,0.0
H6,,,,451.0,,,,451.0,451.0,0,0.0,0.0
H7,,,,512.0,,,,512.0,512.0,0,0.0,0.0
H8,,,,392.0,,,,392.0,392.0,0,0.0,0.0
H9,,,,307.0,,,,307.0,307.0,0,0.0,0.0
H10,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H11,,,,651.0,,,,651.0,651.0,0,0.0,0.0
H12,,,,434.0,,,,434.0,434.0,0,0.0,0.0
H13,,,,432.0,,,,432.0,432.0,0,0.0,0.0
H14,,,,396.0,,,,396.0,396.0,0,0.0,0.0
H15,,,,318.0,,,,318.0,318.0,0,0.0,0.0
H16,,,,478.0,,,,478.0,478.0,0,0.0,0.0
H17,,,,378.0,,,,378.0,378.0,0,0.0,0.0
H18,,,,374.0,,,,374.0,374.0,0,0.0,0.0
H19,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H20,,,,505.0,,,,505.0,505.0,0,0.0,0.0
H21,,,,376.0,,,,376.0,376.0,0,0.0,0.0
H22,,,,294.0,,,,294.0,294.0,0,0.0,0.0
H23,,,,442.0,,,,442.0,442.0,0,0.0,0.0
H24,,,,293.0,,,,293.0,293.0,0,0.0,0.0
H25,,,,594.0,,,,594.0,594.0,0,0.0,0.0
H26,,,,377.0,,,,377.0,377.0,0,0.0,0.0
H27,,,,352.0,,,,352.0,352.0,0,0.0,0.0
H28,,,,326.0,,,,326.0,326.0,0,0.0,0.0
H29,,,,527.0,,,,527.0,527.0,0,0.0,0.0
H30,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H31,,,,500.0,,,,500.0,500.0,0,0.0,0.0
H32,,,,418.0,,,,418.0,418.0,0,0.0,0.0
H33,,,,246.0,,,,246.0,246.0,0,0.0,0.0
H34,,,,582.0,,,,582.0,582.0,0,0.0,0.0
H35,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H36,,,,653.0,,,,653.0,653.0,0,0.0,0.0
H37,,,,391.0,,,,391.0,391.0,0,0.0,0.0
H38,,,,425.0,,,,425.0,425.0,0,0.0,0.0
H39,,,,355.0,,,,355.0,355.0,0,0.0,0.0
H40,,,,267.0,,,,267.0,267.0,0,0.0,0.0
H41,,,,575.0,,,,575.0,575.0,0,0.0,0.0
H42,,,,339.0,,,,339.0,339.0,0,0.0,0.0
H43,,,,425.0,,,,425.0,425.0,0,0.0,0.0
H44,,,,424.0,,,,424.0,424.0,0,0.0,0.0
H45,,,,424.0,,,,424.0,424.0,0,0.0,0.0
H46,,,,284.0,,,,284.0,284.0,0,0.0,0.0
H47,,,,473.0,,,,473.0,473.0,0,0.0,0.0
H48,,,,389.0,,,,389.0,389.0,0,0.0,0.0
H49,,,,368.0,,,,368.0,368.0,0,0.0,0.0
