agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,19479.0,,-19479.0,0,19479.0,0.0,0.0
H1,,,,2228.0,2597,,,,747,4078.0,4825.0,747,0.0,0.0
H2,,,,2722.0,,,,,4088,-1366.0,2722.0,4088,0.0,0.0
H3,,,,5729.0,,,,,5960,-231.0,5729.0,5960,0.0,0.0
H4,,,,4368,3588,,,,1353,6603,7956,1353,0.0,0.0
H5,,,,3182.0,,,,,2850,332.0,3182.0,2850,0.0,0.0
big_short,,,,416.6666666666667,1000,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_mid,,,,416.6666666666667,1000,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_long,,,,416.6666666666667,500,,,,,916.6666666666667,916.6666666666667,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,853,,,,,853,853,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,5460,,,,,5460,5460,0,0.0,0.0
SYSTEM,,,,19479.0,14998,,,19479.0,14998,0,34477.0,34477.0,0.0,0.0
SYSTEM,system,System Total,34477.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,34477.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
