P_prefix,amount,day,payee,payer,step
62,62,1,H3,H2,1
91,29,1,H13,H12,2
139,48,1,H23,H22,3
385,246,1,H33,H32,4
386,1,1,H63,H62,5
406,20,1,H83,H82,6
409,3,1,H93,H92,7
1,1,2,H22,H21,1
102,101,2,H32,H31,2
104,2,2,dealer_short,H41,3
175,71,2,H52,H51,4
443,268,2,H72,H71,5
451,8,2,H92,H91,6
207,207,3,H11,H10,1
332,125,3,H21,H20,2
340,8,3,H91,H90,3
19,19,4,H10,H9,1
93,74,4,H20,H19,2
95,2,4,H72,H29,3
321,226,4,H50,H49,4
325,4,4,dealer_short,H79,5
502,177,4,H100,H99,6
22,22,5,H9,H8,1
187,165,5,H29,H28,2
189,2,5,H39,H38,3
213,24,5,H49,H48,4
249,36,5,H33,H68,5
252,3,5,H79,H78,6
257,5,5,H99,H98,7
243,243,6,H18,H17,1
244,1,6,H48,H47,2
315,71,6,H58,H57,3
316,1,6,H68,H67,4
334,18,6,H78,H77,5
578,244,6,H88,H87,6
375,375,7,H7,H6,1
395,20,7,H37,H36,2
398,3,7,H47,H46,3
422,24,7,H67,H66,4
503,81,7,H77,H76,5
2,2,8,H6,H5,1
5,3,8,H16,H15,2
46,41,8,H26,H25,3
53,7,8,H36,H35,4
220,167,8,H56,H55,5
283,63,8,H66,H65,6
284,1,8,H76,H75,7
300,16,8,H86,H85,8
4,4,9,H15,H14,1
63,59,9,H25,H24,2
165,102,9,H35,H34,3
167,2,9,H45,H44,4
275,108,9,H55,H54,5
276,1,9,H65,H64,6
1,1,10,H14,H13,1
212,211,10,H24,H23,2
215,3,10,H64,H63,3
218,3,10,H84,H83,4
