P_prefix,amount,day,payee,payer,step
25,25,1,H18,H17,1
113,88,1,H33,H32,2
200,87,1,H58,H57,3
28,28,3,dealer_short,H10,1
91,63,3,H21,H20,2
110,19,3,dealer_short,H30,3
252,142,3,dealer_short,H35,4
261,9,3,dealer_short,H55,5
282,21,3,H71,H70,6
301,19,3,H76,H75,7
365,64,3,H81,H80,8
430,65,3,H1,H100,9
22,22,5,dealer_short,H18,1
69,47,5,dealer_short,H33,2
103,34,5,dealer_short,H53,3
165,62,5,dealer_short,H58,4
172,7,5,dealer_short,H63,5
226,54,5,dealer_short,H68,6
260,34,5,dealer_short,H73,7
274,14,5,H89,H88,8
297,23,5,dealer_short,H93,9
84,84,7,H2,H1,1
148,64,7,H7,H6,2
153,5,7,H22,H21,3
468,315,7,H47,H46,4
479,11,7,H62,H61,5
542,63,7,H82,H81,6
574,32,7,H97,H96,7
15,15,9,dealer_short,H4,1
122,107,9,dealer_short,H9,2
207,85,9,H25,H24,3
240,33,9,H30,H29,4
257,17,9,H40,H39,5
291,34,9,dealer_short,H44,6
357,66,9,H50,H49,7
431,74,9,H70,H69,8
505,74,9,dealer_short,H79,9
521,16,9,H90,H89,10
