agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,11632.0,-11632.0,0,11632.0,0.0,0.0
H1,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H2,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H3,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H4,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H5,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H6,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H7,,,,,,,,0,0,0,0.0,0.0
H8,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H9,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H10,,,,69.0,,,,69.0,69.0,0,0.0,0.0
H11,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H12,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H15,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H16,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H17,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H18,,,,90.0,,,,90.0,90.0,0,0.0,0.0
H19,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H20,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H21,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H22,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H25,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H26,,,,131.0,,,,131.0,131.0,0,0.0,0.0
H27,,,,,,,,0,0,0,0.0,0.0
H28,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H29,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H30,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H31,,,,130.0,,,,130.0,130.0,0,0.0,0.0
H32,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H35,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H36,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H37,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H38,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H39,,,,136.0,,,,136.0,136.0,0,0.0,0.0
H40,,,,43,,,,43,43,0,0.0,0.0
H41,,,,69.0,,,,69.0,69.0,0,0.0,0.0
H42,,,,31,,,,31,31,0,0.0,0.0
H43,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H44,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H45,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H46,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H47,,,,,,,,0,0,0,0.0,0.0
H48,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H49,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H50,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H51,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H52,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H55,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H56,,,,98.0,,,,98.0,98.0,0,0.0,0.0
