P_prefix,amount,day,payee,payer,step
27,27,1,H3,H2,1
167,140,1,H8,H7,2
211,44,1,H13,H12,3
362,151,1,H18,H17,4
487,125,1,H23,H22,5
550,63,1,H28,H27,6
608,58,1,H33,H32,7
674,66,1,H38,H37,8
726,52,1,H43,H42,9
902,176,1,H48,H47,10
977,75,1,H53,H52,11
1051,74,1,H58,H57,12
1157,106,1,H68,H67,13
1310,153,1,H78,H77,14
1414,104,1,H83,H82,15
1459,45,1,H88,H87,16
1517,58,1,H93,H92,17
1543,26,1,H98,H97,18
18,18,3,H4,H3,1
69,51,3,H9,H8,2
135,66,3,H14,H13,3
286,151,3,H19,H18,4
341,55,3,H24,H23,5
352,11,3,H29,H28,6
461,109,3,H34,H33,7
476,15,3,H39,H38,8
589,113,3,H49,H48,9
766,177,3,H54,H53,10
828,62,3,H59,H58,11
895,67,3,H64,H63,12
941,46,3,H69,H68,13
1052,111,3,H74,H73,14
1206,154,3,H79,H78,15
1236,30,3,H84,H83,16
1337,101,3,H89,H88,17
1422,85,3,H94,H93,18
1619,197,3,H99,H98,19
44,44,5,H5,H4,1
85,41,5,H10,H9,2
152,67,5,H15,H14,3
271,119,5,H20,H19,4
329,58,5,H25,H24,5
471,142,5,H30,H29,6
490,19,5,H35,H34,7
596,106,5,H40,H39,8
933,337,5,H45,H44,9
1003,70,5,H50,H49,10
1346,343,5,H55,H54,11
1384,38,5,H60,H59,12
1429,45,5,H65,H64,13
1448,19,5,H70,H69,14
1607,159,5,H75,H74,15
1669,62,5,H80,H79,16
1777,108,5,H85,H84,17
1802,25,5,H90,H89,18
1813,11,5,H95,H94,19
1919,106,5,H100,H99,20
38,38,7,H6,H5,1
48,10,7,H11,H10,2
189,141,7,H16,H15,3
245,56,7,H21,H20,4
330,85,7,H26,H25,5
423,93,7,H31,H30,6
551,128,7,H36,H35,7
570,19,7,H41,H40,8
686,116,7,H46,H45,9
759,73,7,H51,H50,10
933,174,7,H56,H55,11
985,52,7,H61,H60,12
1071,86,7,H66,H65,13
1215,144,7,H71,H70,14
1396,181,7,H76,H75,15
1475,79,7,H81,H80,16
1628,153,7,H86,H85,17
1696,68,7,H91,H90,18
1855,159,7,H96,H95,19
2016,161,7,H1,H100,20
103,103,9,H2,H1,1
175,72,9,H12,H11,2
251,76,9,H17,H16,3
290,39,9,H22,H21,4
345,55,9,H27,H26,5
440,95,9,H32,H31,6
462,22,9,H37,H36,7
564,102,9,H42,H41,8
613,49,9,H47,H46,9
704,91,9,H52,H51,10
764,60,9,H57,H56,11
915,151,9,H62,H61,12
994,79,9,H72,H71,13
1208,214,9,H77,H76,14
1256,48,9,H82,H81,15
1285,29,9,H87,H86,16
1376,91,9,H92,H91,17
1417,41,9,H97,H96,18
