agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,7454.0,-7454.0,0,7454.0,0.0,0.0
H1,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H2,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,289.0,,,,289.0,289.0,0,0.0,0.0
H5,,,,,,,,0,0,0,0.0,0.0
H6,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H7,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H8,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H9,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H10,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H11,,,,,,,,0,0,0,0.0,0.0
H12,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H13,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H16,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H17,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H18,,,,11.0,,,,11.0,11.0,0,0.0,0.0
H19,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H20,,,,,,,,0,0,0,0.0,0.0
H21,,,,111.0,,,,111.0,111.0,0,0.0,0.0
H22,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H23,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,277.0,,,,277.0,277.0,0,0.0,0.0
H30,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,124.0,,,,124.0,124.0,0,0.0,0.0
H33,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H34,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H35,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H36,,,,21.0,,,,21.0,21.0,0,0.0,0.0
