agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,51875.0,-51875.0,0,51875.0,0.0,0.0
H1,,,,550.0,,,,550.0,550.0,0,0.0,0.0
H2,,,,490.0,,,,490.0,490.0,0,0.0,0.0
H3,,,,504.0,,,,504.0,504.0,0,0.0,0.0
H4,,,,482.0,,,,482.0,482.0,0,0.0,0.0
H5,,,,415.0,,,,415.0,415.0,0,0.0,0.0
H6,,,,501.0,,,,501.0,501.0,0,0.0,0.0
H7,,,,502.0,,,,502.0,502.0,0,0.0,0.0
H8,,,,491.0,,,,491.0,491.0,0,0.0,0.0
H9,,,,399.0,,,,399.0,399.0,0,0.0,0.0
H10,,,,508.0,,,,508.0,508.0,0,0.0,0.0
H11,,,,483.0,,,,483.0,483.0,0,0.0,0.0
H12,,,,408.0,,,,408.0,408.0,0,0.0,0.0
H13,,,,559.0,,,,559.0,559.0,0,0.0,0.0
H14,,,,415.0,,,,415.0,415.0,0,0.0,0.0
H15,,,,548.0,,,,548.0,548.0,0,0.0,0.0
H16,,,,281.0,,,,281.0,281.0,0,0.0,0.0
H17,,,,518.0,,,,518.0,518.0,0,0.0,0.0
H18,,,,554.0,,,,554.0,554.0,0,0.0,0.0
H19,,,,509.0,,,,509.0,509.0,0,0.0,0.0
H20,,,,410.0,,,,410.0,410.0,0,0.0,0.0
H21,,,,521.0,,,,521.0,521.0,0,0.0,0.0
H22,,,,392.0,,,,392.0,392.0,0,0.0,0.0
H23,,,,529.0,,,,529.0,529.0,0,0.0,0.0
H24,,,,469.0,,,,469.0,469.0,0,0.0,0.0
H25,,,,501.0,,,,501.0,501.0,0,0.0,0.0
H26,,,,452.0,,,,452.0,452.0,0,0.0,0.0
H27,,,,517.0,,,,517.0,517.0,0,0.0,0.0
H28,,,,496.0,,,,496.0,496.0,0,0.0,0.0
H29,,,,276.0,,,,276.0,276.0,0,0.0,0.0
H30,,,,627.0,,,,627.0,627.0,0,0.0,0.0
H31,,,,501.0,,,,501.0,501.0,0,0.0,0.0
H32,,,,306.0,,,,306.0,306.0,0,0.0,0.0
H33,,,,665.0,,,,665.0,665.0,0,0.0,0.0
H34,,,,479.0,,,,479.0,479.0,0,0.0,0.0
H35,,,,485.0,,,,485.0,485.0,0,0.0,0.0
H36,,,,505.0,,,,505.0,505.0,0,0.0,0.0
H37,,,,333.0,,,,333.0,333.0,0,0.0,0.0
H38,,,,592.0,,,,592.0,592.0,0,0.0,0.0
H39,,,,387.0,,,,387.0,387.0,0,0.0,0.0
H40,,,,541.0,,,,541.0,541.0,0,0.0,0.0
H41,,,,471.0,,,,471.0,471.0,0,0.0,0.0
H42,,,,380.0,,,,380.0,380.0,0,0.0,0.0
H43,,,,523.0,,,,523.0,523.0,0,0.0,0.0
H44,,,,497.0,,,,497.0,497.0,0,0.0,0.0
H45,,,,470.0,,,,470.0,470.0,0,0.0,0.0
H46,,,,474.0,,,,474.0,474.0,0,0.0,0.0
H47,,,,379.0,,,,379.0,379.0,0,0.0,0.0
H48,,,,569.0,,,,569.0,569.0,0,0.0,0.0
H49,,,,504.0,,,,504.0,504.0,0,0.0,0.0
H50,,,,449.0,,,,449.0,449.0,0,0.0,0.0
H51,,,,435.0,,,,435.0,435.0,0,0.0,0.0
H52,,,,475.0,,,,475.0,475.0,0,0.0,0.0
H53,,,,571.0,,,,571.0,571.0,0,0.0,0.0
H54,,,,406.0,,,,406.0,406.0,0,0.0,0.0
H55,,,,481.0,,,,481.0,481.0,0,0.0,0.0
H56,,,,343.0,,,,343.0,343.0,0,0.0,0.0
H57,,,,499.0,,,,499.0,499.0,0,0.0,0.0
H58,,,,536.0,,,,536.0,536.0,0,0.0,0.0
H59,,,,481.0,,,,481.0,481.0,0,0.0,0.0
H60,,,,574.0,,,,574.0,574.0,0,0.0,0.0
H61,,,,438.0,,,,438.0,438.0,0,0.0,0.0
H62,,,,437.0,,,,437.0,437.0,0,0.0,0.0
H63,,,,447.0,,,,447.0,447.0,0,0.0,0.0
H64,,,,466.0,,,,466.0,466.0,0,0.0,0.0
H65,,,,538.0,,,,538.0,538.0,0,0.0,0.0
H66,,,,376.0,,,,376.0,376.0,0,0.0,0.0
H67,,,,562.0,,,,562.0,562.0,0,0.0,0.0
H68,,,,484.0,,,,484.0,484.0,0,0.0,0.0
H69,,,,539.0,,,,539.0,539.0,0,0.0,0.0
H70,,,,407.0,,,,407.0,407.0,0,0.0,0.0
H71,,,,487.0,,,,487.0,487.0,0,0.0,0.0
H72,,,,506.0,,,,506.0,506.0,0,0.0,0.0
H73,,,,463.0,,,,463.0,463.0,0,0.0,0.0
H74,,,,445.0,,,,445.0,445.0,0,0.0,0.0
H75,,,,519.0,,,,519.0,519.0,0,0.0,0.0
H76,,,,460.0,,,,460.0,460.0,0,0.0,0.0
H77,,,,449.0,,,,449.0,449.0,0,0.0,0.0
H78,,,,411.0,,,,411.0,411.0,0,0.0,0.0
H79,,,,524.0,,,,524.0,524.0,0,0.0,0.0
H80,,,,545.0,,,,545.0,545.0,0,0.0,0.0
H81,,,,470.0,,,,470.0,470.0,0,0.0,0.0
