agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,9219.0,-9219.0,0,9219.0,0.0,0.0
H1,,,,7.0,,,,7.0,7.0,0,0.0,0.0
H2,,,,101.0,,,,101.0,101.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H5,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H6,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H7,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H8,,,,33,,,,33,33,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,347.0,,,,347.0,347.0,0,0.0,0.0
H11,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H12,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H13,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H16,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H17,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H18,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,424.0,,,,424.0,424.0,0,0.0,0.0
H21,,,,103.0,,,,103.0,103.0,0,0.0,0.0
H22,,,,3,,,,3,3,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,500.0,,,,500.0,500.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H30,,,,63.0,,,,63.0,63.0,0,0.0,0.0
H31,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H32,,,,,,,,0,0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H35,,,,358.0,,,,358.0,358.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H38,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H39,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H40,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,291.0,,,,291.0,291.0,0,0.0,0.0
H46,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H47,,,,,,,,0,0,0,0.0,0.0
H48,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H49,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H50,,,,24,,,,24,24,0,0.0,0.0
H51,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H52,,,,,,,,0,0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H55,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H56,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,,,,,0,0,0,0.0,0.0
H59,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H60,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H61,,,,18,,,,18,18,0,0.0,0.0
H62,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H63,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H64,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H65,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H68,,,,,,,,0,0,0,0.0,0.0
H69,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H70,,,,,,,,0,0,0,0.0,0.0
H71,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H72,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
