P_prefix,amount,day,payee,payer,step
112,112,1,H2,H1,1
112,97,1,H3,H2,2
112,68,1,H4,H3,3
112,61,1,H5,H4,4
172,121,1,H6,H5,5
172,95,1,H7,H6,6
172,68,1,H8,H7,7
172,52,1,H9,H8,8
248,128,1,H10,H9,9
248,95,1,H11,H10,10
248,87,1,H12,H11,11
315,154,1,H13,H12,12
315,70,1,H14,H13,13
375,130,1,H15,H14,14
375,57,1,H16,H15,15
569,251,1,H17,H16,16
569,208,1,H18,H17,17
569,129,1,H19,H18,18
569,95,1,H20,H19,19
634,160,1,H21,H20,20
634,114,1,H22,H21,21
717,197,1,H23,H22,22
717,143,1,H24,H23,23
723,149,1,H25,H24,24
723,123,1,H26,H25,25
746,146,1,H27,H26,26
746,104,1,H28,H27,27
746,83,1,H29,H28,28
945,282,1,H30,H29,29
945,130,1,H31,H30,30
945,104,1,H32,H31,31
1114,273,1,H33,H32,32
1114,83,1,H34,H33,33
1114,79,1,H35,H34,34
1114,69,1,H36,H35,35
1114,39,1,H37,H36,36
1256,181,1,H38,H37,37
1256,64,1,H39,H38,38
1344,152,1,H40,H39,39
1344,86,1,H41,H40,40
1348,90,1,H42,H41,41
1443,185,1,H43,H42,42
1443,137,1,H44,H43,43
1443,115,1,H45,H44,44
1448,120,1,H46,H45,45
1449,121,1,H47,H46,46
1545,217,1,H48,H47,47
1545,123,1,H49,H48,48
1545,94,1,H50,H49,49
1571,120,1,H51,H50,50
1611,160,1,H52,H51,51
1611,160,1,H53,H52,52
1611,64,1,H54,H53,53
1680,133,1,H55,H54,54
1680,127,1,H56,H55,55
1812,259,1,H57,H56,56
1812,235,1,H58,H57,57
1812,174,1,H59,H58,58
1812,168,1,H60,H59,59
1812,69,1,H61,H60,60
1849,106,1,H62,H61,61
1887,144,1,H63,H62,62
1915,172,1,H64,H63,63
1924,181,1,H65,H64,64
1924,118,1,H66,H65,65
2023,217,1,H67,H66,66
2023,130,1,H68,H67,67
2023,121,1,H69,H68,68
2023,57,1,H70,H69,69
2091,125,1,H71,H70,70
2091,113,1,H72,H71,71
2091,82,1,H73,H72,72
2103,94,1,H74,H73,73
2133,124,1,H75,H74,74
2133,80,1,H76,H75,75
2148,95,1,H77,H76,76
2174,121,1,H78,H77,77
2238,185,1,H79,H78,78
2238,136,1,H80,H79,79
2238,66,1,H81,H80,80
2243,71,1,H82,H81,81
2347,175,1,H83,H82,82
2347,98,1,H84,H83,83
2409,160,1,H85,H84,84
2409,144,1,H86,H85,85
2409,86,1,H87,H86,86
2497,174,1,H88,H87,87
2497,40,1,H89,H88,88
2501,44,1,H90,H89,89
2593,136,1,H91,H90,90
2593,72,1,H92,H91,91
2595,74,1,H93,H92,92
2708,187,1,H94,H93,93
2708,158,1,H95,H94,94
2708,89,1,H96,H95,95
2736,117,1,H97,H96,96
2736,59,1,H98,H97,97
2824,147,1,H99,H98,98
2824,56,1,H100,H99,99
2843,187,1,H1,H100,100
2843,25,1,big_short,H1,101
2853,25,1,big_mid,H2,102
2853,25,1,big_long,H3,103
2871,25,1,big_short,H4,104
2896,25,1,big_mid,H5,105
2896,25,1,big_long,H6,106
2896,25,1,big_short,H7,107
2905,25,1,big_mid,H8,108
2930,25,1,big_long,H9,109
2930,25,1,big_short,H10,110
2947,25,1,big_mid,H11,111
2972,25,1,big_long,H12,112
2972,25,1,big_short,H13,113
2997,25,1,big_mid,H14,114
2997,25,1,big_long,H15,115
3022,25,1,big_short,H16,116
3022,25,1,big_mid,H17,117
3022,25,1,big_long,H18,118
3022,25,1,big_short,H19,119
3047,25,1,big_mid,H20,120
3047,25,1,big_long,H21,121
3072,25,1,big_short,H22,122
3072,25,1,big_mid,H23,123
3097,25,1,big_long,H24,124
3097,25,1,big_short,H25,125
3122,25,1,big_mid,H26,126
3122,25,1,big_long,H27,127
3126,25,1,big_short,H28,128
3151,25,1,big_mid,H29,129
3151,25,1,big_long,H30,130
3151,25,1,big_short,H31,131
3176,25,1,big_mid,H32,132
3176,25,1,big_long,H33,133
3197,25,1,big_short,H34,134
3212,25,1,big_mid,H35,135
3212,25,1,big_long,H36,136
3237,25,1,big_short,H37,137
3237,25,1,big_mid,H38,138
3262,25,1,big_long,H39,139
3262,25,1,big_short,H40,140
3287,25,1,big_mid,H41,141
3312,25,1,big_long,H42,142
3312,25,1,big_short,H43,143
3315,25,1,big_mid,H44,144
3340,25,1,big_long,H45,145
3365,25,1,big_short,H46,146
3390,25,1,big_mid,H47,147
3390,25,1,big_long,H48,148
3390,25,1,big_short,H49,149
3415,25,1,big_mid,H50,150
3440,25,1,big_long,H51,151
3465,25,1,big_short,H52,152
3465,25,1,big_mid,H53,153
3490,25,1,big_long,H54,154
3509,25,1,big_short,H55,155
3534,25,1,big_mid,H56,156
3535,25,1,big_long,H57,157
3535,25,1,big_short,H58,158
3554,25,1,big_mid,H59,159
3554,25,1,big_long,H60,160
3579,25,1,big_short,H61,161
3604,25,1,big_mid,H62,162
3629,25,1,big_long,H63,163
3654,25,1,big_short,H64,164
3654,25,1,big_mid,H65,165
3679,25,1,big_long,H66,166
3679,25,1,big_short,H67,167
3695,25,1,big_mid,H68,168
3695,25,1,big_long,H69,169
3720,25,1,big_short,H70,170
3733,25,1,big_mid,H71,171
3733,25,1,big_long,H72,172
3758,25,1,big_short,H73,173
3783,25,1,big_mid,H74,174
3783,25,1,big_long,H75,175
3808,25,1,big_short,H76,176
3833,25,1,big_mid,H77,177
3858,25,1,big_long,H78,178
3858,25,1,big_short,H79,179
3858,25,1,big_mid,H80,180
3883,25,1,big_long,H81,181
3908,25,1,big_short,H82,182
3908,25,1,big_mid,H83,183
3933,25,1,big_long,H84,184
3942,25,1,big_short,H85,185
3942,25,1,big_mid,H86,186
3967,25,1,big_long,H87,187
3967,25,1,big_short,H88,188
3992,25,1,big_mid,H89,189
4017,25,1,big_long,H90,190
4017,25,1,big_short,H91,191
4042,25,1,big_mid,H92,192
4067,25,1,big_long,H93,193
4067,25,1,big_short,H94,194
4067,25,1,big_mid,H95,195
4092,25,1,big_long,H96,196
4092,25,1,big_short,H97,197
4117,25,1,big_mid,H98,198
4117,25,1,big_long,H99,199
4142,25,1,big_short,H100,200
