P_prefix,amount,day,payee,payer,step
148,148,1,H3,H2,1
324,176,1,H13,H12,2
456,132,1,H23,H22,3
557,101,1,H33,H32,4
739,182,1,H43,H42,5
881,142,1,H53,H52,6
1073,192,1,H63,H62,7
1226,153,1,H73,H72,8
1420,194,1,H83,H82,9
1468,48,1,H93,H92,10
1493,25,1,big_mid,H2,11
1518,25,1,big_long,H12,12
1543,25,1,big_short,H22,13
1568,25,1,big_mid,H32,14
1593,25,1,big_long,H42,15
1618,25,1,big_short,H52,16
1643,25,1,big_mid,H62,17
1668,25,1,big_long,H72,18
1693,25,1,big_short,H82,19
1718,25,1,big_mid,H92,20
51,51,2,H2,H1,1
144,93,2,H12,H11,2
334,190,2,H22,H21,3
457,123,2,H32,H31,4
530,73,2,H42,H41,5
611,81,2,H52,H51,6
699,88,2,H62,H61,7
826,127,2,H72,H71,8
972,146,2,H82,H81,9
1167,195,2,H92,H91,10
1192,25,2,big_short,H1,11
1217,25,2,big_mid,H11,12
1242,25,2,big_long,H21,13
1267,25,2,big_short,H31,14
1292,25,2,big_mid,H41,15
1317,25,2,big_long,H51,16
1342,25,2,big_short,H61,17
1367,25,2,big_mid,H71,18
1392,25,2,big_long,H81,19
1417,25,2,big_short,H91,20
124,124,3,H11,H10,1
319,195,3,H21,H20,2
394,75,3,H31,H30,3
497,103,3,H41,H40,4
570,73,3,H51,H50,5
743,173,3,H61,H60,6
892,149,3,H71,H70,7
965,73,3,H81,H80,8
1020,55,3,H91,H90,9
1193,173,3,H1,H100,10
1218,25,3,big_short,H10,11
1243,25,3,big_mid,H20,12
1268,25,3,big_long,H30,13
1293,25,3,big_short,H40,14
1318,25,3,big_mid,H50,15
1343,25,3,big_long,H60,16
1368,25,3,big_short,H70,17
1393,25,3,big_mid,H80,18
1418,25,3,big_long,H90,19
1443,25,3,big_short,H100,20
121,121,4,H10,H9,1
226,105,4,H20,H19,2
380,154,4,H30,H29,3
457,77,4,H40,H39,4
569,112,4,H50,H49,5
625,56,4,H60,H59,6
687,62,4,H70,H69,7
902,215,4,H80,H79,8
967,65,4,H90,H89,9
1109,142,4,H100,H99,10
1134,25,4,big_long,H9,11
1159,25,4,big_short,H19,12
1184,25,4,big_mid,H29,13
1209,25,4,big_long,H39,14
1234,25,4,big_short,H49,15
1259,25,4,big_mid,H59,16
1284,25,4,big_long,H69,17
1309,25,4,big_short,H79,18
1334,25,4,big_mid,H89,19
1359,25,4,big_long,H99,20
74,74,5,H9,H8,1
146,72,5,H19,H18,2
215,69,5,H29,H28,3
411,196,5,H39,H38,4
627,216,5,H49,H48,5
703,76,5,H59,H58,6
784,81,5,H69,H68,7
932,148,5,H79,H78,8
1006,74,5,H89,H88,9
1129,123,5,H99,H98,10
1154,25,5,big_mid,H8,11
1179,25,5,big_long,H18,12
1204,25,5,big_short,H28,13
1229,25,5,big_mid,H38,14
1254,25,5,big_long,H48,15
1279,25,5,big_short,H58,16
1304,25,5,big_mid,H68,17
1329,25,5,big_long,H78,18
1354,25,5,big_short,H88,19
1379,25,5,big_mid,H98,20
113,113,6,H8,H7,1
212,99,6,H18,H17,2
306,94,6,H28,H27,3
402,96,6,H38,H37,4
457,55,6,H48,H47,5
538,81,6,H58,H57,6
648,110,6,H68,H67,7
820,172,6,H78,H77,8
951,131,6,H88,H87,9
1084,133,6,H98,H97,10
1109,25,6,big_short,H7,11
1134,25,6,big_mid,H17,12
1159,25,6,big_long,H27,13
1184,25,6,big_short,H37,14
1209,25,6,big_mid,H47,15
1234,25,6,big_long,H57,16
1259,25,6,big_short,H67,17
1284,25,6,big_mid,H77,18
1309,25,6,big_long,H87,19
1334,25,6,big_short,H97,20
132,132,7,H7,H6,1
213,81,7,H17,H16,2
357,144,7,H27,H26,3
495,138,7,H37,H36,4
597,102,7,H47,H46,5
707,110,7,H57,H56,6
790,83,7,H67,H66,7
841,51,7,H77,H76,8
930,89,7,H87,H86,9
1086,156,7,H97,H96,10
1111,25,7,big_long,H6,11
1136,25,7,big_short,H16,12
1161,25,7,big_mid,H26,13
1186,25,7,big_long,H36,14
1211,25,7,big_short,H46,15
1236,25,7,big_mid,H56,16
1261,25,7,big_long,H66,17
1286,25,7,big_short,H76,18
1311,25,7,big_mid,H86,19
1336,25,7,big_long,H96,20
193,193,8,H6,H5,1
289,96,8,H16,H15,2
480,191,8,H26,H25,3
611,131,8,H36,H35,4
746,135,8,H46,H45,5
986,240,8,H56,H55,6
1069,83,8,H66,H65,7
1222,153,8,H76,H75,8
1354,132,8,H86,H85,9
1504,150,8,H96,H95,10
1529,25,8,big_mid,H5,11
1554,25,8,big_long,H15,12
1579,25,8,big_short,H25,13
1604,25,8,big_mid,H35,14
1629,25,8,big_long,H45,15
