agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,17943.0,,-17943.0,0,17943.0,0.0,0.0
H1,,,,2500.0,4280,,,,2344,4436.0,6780.0,2344,0.0,0.0
H2,,,,1375.0,1844,,,,,3219.0,3219.0,0,0.0,0.0
H3,,,,3125.0,,,,,2362,763.0,3125.0,2362,0.0,0.0
H4,,,,4083.0,,,,,4388,-305.0,4083.0,4388,0.0,0.0
H5,,,,5610.0,,,,,4780,830.0,5610.0,4780,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,500,4388,,,,,4888,4888,0,0.0,0.0
big_long,,,,,2362,,,,,2362,2362,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,17943.0,13874,,,17943.0,13874,0,31817.0,31817.0,0.0,0.0
SYSTEM,system,System Total,31817.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,31817.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
