agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,13053.666666666666,,-13053.666666666666,0,13053.666666666666,0.0,0.0
H1,,,,1250.0,5233,,,,567,5916.0,6483.0,567,0.0,0.0
H2,,,,1307.0,,,,,2139,-832.0,1307.0,2139,0.0,0.0
H3,,,,2725.0,,,,,3642,-917.0,2725.0,3642,0.0,0.0
H4,,,,3921.0,,,,,2917,1004.0,3921.0,2917,0.0,0.0
H5,,,,3184.0,,,,,5733,-2549.0,3184.0,5733,0.0,0.0
big_short,,,,,4142,,,,,4142,4142,0,0.0,0.0
big_mid,,,,666.6666666666666,1000,,,,,1666.6666666666665,1666.6666666666665,0,0.0,0.0
big_long,,,,,2139,,,,,2139,2139,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,2484,,,,,2484,2484,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,13053.666666666666,14998,,,13053.666666666666,14998,0,28051.666666666668,28051.666666666668,0.0,0.0
SYSTEM,system,System Total,28051.666666666668,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,28051.666666666668,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
