agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,6134.0,-6134.0,0,6134.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H5,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H6,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H7,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H8,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H9,,,,34.0,,,,34.0,34.0,0,0.0,0.0
H10,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H11,,,,20.0,,,,20.0,20.0,0,0.0,0.0
H12,,,,13,,,,13,13,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H16,,,,,,,,0,0,0,0.0,0.0
H17,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H18,,,,11.0,,,,11.0,11.0,0,0.0,0.0
H19,,,,142.0,,,,142.0,142.0,0,0.0,0.0
H20,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H21,,,,1,,,,1,1,0,0.0,0.0
H22,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,155.0,,,,155.0,155.0,0,0.0,0.0
H26,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H27,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,153.0,,,,153.0,153.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H35,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H38,,,,,,,,0,0,0,0.0,0.0
H39,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H42,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H43,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,581.0,,,,581.0,581.0,0,0.0,0.0
H46,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H47,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H48,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H49,,,,,,,,0,0,0,0.0,0.0
H50,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H51,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H52,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H53,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H54,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H55,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H56,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H59,,,,133.0,,,,133.0,133.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H62,,,,21,,,,21,21,0,0.0,0.0
H63,,,,131.0,,,,131.0,131.0,0,0.0,0.0
H64,,,,119.0,,,,119.0,119.0,0,0.0,0.0
H65,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H68,,,,,,,,0,0,0,0.0,0.0
H69,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H70,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H71,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H72,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
H74,,,,23.0,,,,23.0,23.0,0,0.0,0.0
H75,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H76,,,,,,,,0,0,0,0.0,0.0
H77,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H78,,,,,,,,0,0,0,0.0,0.0
H79,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H80,,,,5,,,,5,5,0,0.0,0.0
H81,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H82,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H83,,,,,,,,0,0,0,0.0,0.0
H84,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H85,,,,,,,,0,0,0,0.0,0.0
H86,,,,34.0,,,,34.0,34.0,0,0.0,0.0
H87,,,,41.0,,,,41.0,41.0,0,0.0,0.0
H88,,,,,,,,0,0,0,0.0,0.0
H89,,,,,,,,0,0,0,0.0,0.0
H90,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H91,,,,8,,,,8,8,0,0.0,0.0
H92,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H93,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H94,,,,,,,,0,0,0,0.0,0.0
H95,,,,,,,,0,0,0,0.0,0.0
H96,,,,,,,,0,0,0,0.0,0.0
H97,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H98,,,,,,,,0,0,0,0.0,0.0
H99,,,,177.0,,,,177.0,177.0,0,0.0,0.0
H100,,,,52.0,,,,52.0,52.0,0,0.0,0.0
dealer_short,,,,1654.0,,,,1654.0,1654.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,6134.0,,,6134.0,0,6134.0,6134.0,0.0,0.0
SYSTEM,system,System Total,6134.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,6134.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
