agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,13090.0,-13090.0,0,13090.0,0.0,0.0
H1,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H2,,,,68,,,,68,68,0,0.0,0.0
H3,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H4,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H5,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H6,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H7,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H8,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H9,,,,169.0,,,,169.0,169.0,0,0.0,0.0
H10,,,,2.0,,,,2.0,2.0,0,0.0,0.0
H11,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H12,,,,257.0,,,,257.0,257.0,0,0.0,0.0
H13,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H14,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H15,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H16,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H17,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H18,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H19,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H20,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H21,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H22,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H23,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H24,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H25,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H26,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H27,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H28,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H29,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H30,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H31,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H32,,,,125.0,,,,125.0,125.0,0,0.0,0.0
H33,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H34,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H35,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H36,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H37,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H38,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H39,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H40,,,,34.0,,,,34.0,34.0,0,0.0,0.0
H41,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H42,,,,50,,,,50,50,0,0.0,0.0
H43,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H44,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H45,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H46,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H47,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H48,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H49,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H50,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H51,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H52,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H53,,,,131.0,,,,131.0,131.0,0,0.0,0.0
H54,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H55,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H56,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H57,,,,136.0,,,,136.0,136.0,0,0.0,0.0
H58,,,,7.0,,,,7.0,7.0,0,0.0,0.0
H59,,,,138.0,,,,138.0,138.0,0,0.0,0.0
H60,,,,211.0,,,,211.0,211.0,0,0.0,0.0
H61,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H62,,,,63,,,,63,63,0,0.0,0.0
H63,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H64,,,,187.0,,,,187.0,187.0,0,0.0,0.0
H65,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H66,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H67,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H68,,,,211.0,,,,211.0,211.0,0,0.0,0.0
H69,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H70,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H71,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H72,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
H74,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H75,,,,295.0,,,,295.0,295.0,0,0.0,0.0
H76,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H77,,,,138.0,,,,138.0,138.0,0,0.0,0.0
H78,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H79,,,,36.0,,,,36.0,36.0,0,0.0,0.0
H80,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H81,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H82,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H83,,,,136.0,,,,136.0,136.0,0,0.0,0.0
H84,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H85,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H86,,,,38.0,,,,38.0,38.0,0,0.0,0.0
H87,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H88,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H89,,,,63.0,,,,63.0,63.0,0,0.0,0.0
H90,,,,143.0,,,,143.0,143.0,0,0.0,0.0
H91,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H92,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H93,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H94,,,,211.0,,,,211.0,211.0,0,0.0,0.0
H95,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H96,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H97,,,,78,,,,78,78,0,0.0,0.0
H98,,,,173.0,,,,173.0,173.0,0,0.0,0.0
H99,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H100,,,,127.0,,,,127.0,127.0,0,0.0,0.0
dealer_short,,,,2728.0,,,,2728.0,2728.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,13090.0,,,13090.0,0,13090.0,13090.0,0.0,0.0
SYSTEM,system,System Total,13090.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,13090.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
