P_prefix,amount,day,payee,payer,step
413,413,1,H3,H2,1
519,106,1,H13,H12,2
686,167,1,H23,H22,3
736,50,1,H33,H32,4
846,110,1,H43,H42,5
1150,304,1,H53,H52,6
1240,90,1,H63,H62,7
1418,178,1,H73,H72,8
1521,103,1,H83,H82,9
1601,80,1,H93,H92,10
1626,25,1,big_mid,H2,11
1651,25,1,big_long,H12,12
1676,25,1,big_short,H22,13
1701,25,1,big_mid,H32,14
1726,25,1,big_long,H42,15
1751,25,1,big_short,H52,16
1776,25,1,big_mid,H62,17
1801,25,1,big_long,H72,18
1826,25,1,big_short,H82,19
1851,25,1,big_mid,H92,20
252,252,2,H6,H5,1
426,174,2,H16,H15,2
433,7,2,H26,H25,3
805,372,2,H36,H35,4
824,19,2,H46,H45,5
988,164,2,H56,H55,6
1022,34,2,H66,H65,7
1189,167,2,H76,H75,8
1331,142,2,H86,H85,9
