agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20000.0,-20000.0,0,20000.0,0.0,0.0
H1,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H2,,,,361.0,,,,361.0,361.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,362.0,,,,362.0,362.0,0,0.0,0.0
H5,,,,40,,,,40,40,0,0.0,0.0
H6,,,,380.0,,,,380.0,380.0,0,0.0,0.0
H7,,,,220.0,,,,220.0,220.0,0,0.0,0.0
H8,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H9,,,,167.0,,,,167.0,167.0,0,0.0,0.0
H10,,,,236.0,,,,236.0,236.0,0,0.0,0.0
H11,,,,36.0,,,,36.0,36.0,0,0.0,0.0
H12,,,,258.0,,,,258.0,258.0,0,0.0,0.0
H13,,,,306.0,,,,306.0,306.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,300.0,,,,300.0,300.0,0,0.0,0.0
H16,,,,268.0,,,,268.0,268.0,0,0.0,0.0
H17,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H18,,,,157.0,,,,157.0,157.0,0,0.0,0.0
H19,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H20,,,,293.0,,,,293.0,293.0,0,0.0,0.0
H21,,,,256.0,,,,256.0,256.0,0,0.0,0.0
H22,,,,190.0,,,,190.0,190.0,0,0.0,0.0
H23,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H24,,,,278.0,,,,278.0,278.0,0,0.0,0.0
H25,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H26,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H27,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H28,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H29,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H30,,,,342.0,,,,342.0,342.0,0,0.0,0.0
H31,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H32,,,,342.0,,,,342.0,342.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,403.0,,,,403.0,403.0,0,0.0,0.0
H35,,,,30.0,,,,30.0,30.0,0,0.0,0.0
H36,,,,282.0,,,,282.0,282.0,0,0.0,0.0
H37,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H38,,,,252.0,,,,252.0,252.0,0,0.0,0.0
H39,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H40,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H41,,,,268.0,,,,268.0,268.0,0,0.0,0.0
H42,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H43,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,412.0,,,,412.0,412.0,0,0.0,0.0
H46,,,,120.0,,,,120.0,120.0,0,0.0,0.0
