P_prefix,amount,day,payee,payer,step
2,2,1,H3,H2,1
108,106,1,H13,H12,2
146,38,1,H18,H17,3
246,100,1,H23,H22,4
353,107,1,H28,H27,5
357,4,1,H33,H32,6
474,117,1,H38,H37,7
480,6,1,H43,H42,8
489,9,1,H48,H47,9
600,111,1,H53,H52,10
689,89,1,H63,H62,11
716,27,1,H68,H67,12
728,12,1,H78,H77,13
792,64,1,H83,H82,14
796,4,1,H93,H92,15
916,120,1,H98,H97,16
100,100,3,H16,H15,1
246,146,3,H21,H20,2
313,67,3,H26,H25,3
361,48,3,H31,H30,4
532,171,3,H36,H35,5
605,73,3,H41,H40,6
635,30,3,H51,H50,7
789,154,3,H56,H55,8
796,7,3,H61,H60,9
986,190,3,H66,H65,10
1159,173,3,H71,H70,11
1284,125,3,H81,H80,12
1291,7,3,H86,H85,13
1359,68,3,H91,H90,14
1433,74,3,H96,H95,15
1480,47,3,H1,H100,16
3,3,5,H9,H8,1
84,81,5,H19,H18,2
191,107,5,H24,H23,3
303,112,5,H29,H28,4
368,65,5,H39,H38,5
380,12,5,H44,H43,6
500,120,5,H49,H48,7
526,26,5,H54,H53,8
569,43,5,H59,H58,9
658,89,5,H64,H63,10
667,9,5,H69,H68,11
737,70,5,H74,H73,12
739,2,5,H79,H78,13
889,150,5,H84,H83,14
911,22,5,H89,H88,15
163,163,7,H2,H1,1
183,20,7,H7,H6,2
347,164,7,H12,H11,3
379,32,7,H17,H16,4
469,90,7,H22,H21,5
528,59,7,H27,H26,6
674,146,7,H32,H31,7
763,89,7,H37,H36,8
768,5,7,H42,H41,9
848,80,7,H47,H46,10
864,16,7,H52,H51,11
974,110,7,H57,H56,12
1073,99,7,H62,H61,13
1149,76,7,H67,H66,14
1214,65,7,H77,H76,15
1247,33,7,H82,H81,16
40,40,9,H5,H4,1
76,36,9,H10,H9,2
315,239,9,H20,H19,3
344,29,9,H25,H24,4
534,190,9,H30,H29,5
535,1,9,H35,H34,6
648,113,9,H40,H39,7
792,144,9,H50,H49,8
798,6,9,H55,H54,9
898,100,9,H60,H59,10
935,37,9,H65,H64,11
956,21,9,H70,H69,12
1026,70,9,H75,H74,13
1048,22,9,H80,H79,14
1086,38,9,H85,H84,15
1114,28,9,H90,H89,16
1133,19,9,H95,H94,17
