agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,13648.0,-13648.0,0,13648.0,0.0,0.0
H1,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H2,,,,33,,,,33,33,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,220.0,,,,220.0,220.0,0,0.0,0.0
H5,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H6,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H7,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H8,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H9,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H10,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H11,,,,168.0,,,,168.0,168.0,0,0.0,0.0
H12,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H13,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,210.0,,,,210.0,210.0,0,0.0,0.0
H16,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H17,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H18,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H19,,,,179.0,,,,179.0,179.0,0,0.0,0.0
H20,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H21,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H22,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H23,,,,23.0,,,,23.0,23.0,0,0.0,0.0
H24,,,,167.0,,,,167.0,167.0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H27,,,,179.0,,,,179.0,179.0,0,0.0,0.0
H28,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H29,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H30,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H31,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H32,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H33,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H34,,,,127.0,,,,127.0,127.0,0,0.0,0.0
H35,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H36,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H37,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H38,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H39,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H40,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H41,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H42,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,67.0,,,,67.0,67.0,0,0.0,0.0
