agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,9368.0,,-9368.0,0,9368.0,0.0,0.0
H1,,,,57.5,377,,,,25,409.5,434.5,25,0.0,0.0
H2,,,,67.5,,,,,146,-78.5,67.5,146,0.0,0.0
H3,,,,62.5,121,,,,127,56.5,183.5,127,0.0,0.0
H4,,,,62.5,102,,,,37,127.5,164.5,37,0.0,0.0
H5,,,,62.5,12,,,,28,46.5,74.5,28,0.0,0.0
H6,,,,62.5,3,,,,373,-307.5,65.5,373,0.0,0.0
H7,,,,62.5,348,,,,89,321.5,410.5,89,0.0,0.0
H8,,,,62.5,64,,,,69,57.5,126.5,69,0.0,0.0
H9,,,,62.5,44,,,,161,-54.5,106.5,161,0.0,0.0
H10,,,,184.5,,,,,362,-177.5,184.5,362,0.0,0.0
H11,,,,365.5,,,,,70,295.5,365.5,70,0.0,0.0
H12,,,,62.5,45,,,,399,-291.5,107.5,399,0.0,0.0
H13,,,,62.5,374,,,,71,365.5,436.5,71,0.0,0.0
H14,,,,62.5,46,,,,426,-317.5,108.5,426,0.0,0.0
H15,,,,62.5,401,,,,176,287.5,463.5,176,0.0,0.0
H16,,,,62.5,151,,,,41,172.5,213.5,41,0.0,0.0
H17,,,,62.5,16,,,,341,-262.5,78.5,341,0.0,0.0
H18,,,,62.5,316,,,,39,339.5,378.5,39,0.0,0.0
H19,,,,62.5,14,,,,36,40.5,76.5,36,0.0,0.0
H20,,,,62.5,11,,,,136,-62.5,73.5,136,0.0,0.0
H21,,,,62.5,111,,,,487,-313.5,173.5,487,0.0,0.0
H22,,,,62.5,462,,,,27,497.5,524.5,27,0.0,0.0
H23,,,,64.5,,,,,398,-333.5,64.5,398,0.0,0.0
H24,,,,398.5,,,,,188,210.5,398.5,188,0.0,0.0
H25,,,,62.5,163,,,,178,47.5,225.5,178,0.0,0.0
H26,,,,200.5,,,,,82,118.5,200.5,82,0.0,0.0
H27,,,,62.5,57,,,,83,36.5,119.5,83,0.0,0.0
H28,,,,62.5,58,,,,66,54.5,120.5,66,0.0,0.0
H29,,,,62.5,41,,,,112,-8.5,103.5,112,0.0,0.0
H30,,,,62.5,87,,,,61,88.5,149.5,61,0.0,0.0
H31,,,,62.5,36,,,,37,61.5,98.5,37,0.0,0.0
H32,,,,73.5,,,,,82,-8.5,73.5,82,0.0,0.0
H33,,,,62.5,57,,,,32,87.5,119.5,32,0.0,0.0
H34,,,,62.5,7,,,,181,-111.5,69.5,181,0.0,0.0
H35,,,,62.5,156,,,,53,165.5,218.5,53,0.0,0.0
H36,,,,62.5,28,,,,66,24.5,90.5,66,0.0,0.0
H37,,,,62.5,41,,,,94,9.5,103.5,94,0.0,0.0
H38,,,,62.5,69,,,,182,-50.5,131.5,182,0.0,0.0
H39,,,,62.5,157,,,,248,-28.5,219.5,248,0.0,0.0
H40,,,,62.5,223,,,,241,44.5,285.5,241,0.0,0.0
H41,,,,62.5,216,,,,61,217.5,278.5,61,0.0,0.0
H42,,,,62.5,36,,,,235,-136.5,98.5,235,0.0,0.0
H43,,,,62.5,210,,,,346,-73.5,272.5,346,0.0,0.0
H44,,,,62.5,321,,,,130,253.5,383.5,130,0.0,0.0
H45,,,,62.5,105,,,,370,-202.5,167.5,370,0.0,0.0
H46,,,,62.5,345,,,,153,254.5,407.5,153,0.0,0.0
H47,,,,62.5,128,,,,59,131.5,190.5,59,0.0,0.0
H48,,,,62.5,34,,,,56,40.5,96.5,56,0.0,0.0
H49,,,,62.5,31,,,,223,-129.5,93.5,223,0.0,0.0
H50,,,,62.5,198,,,,52,208.5,260.5,52,0.0,0.0
H51,,,,62.5,27,,,,399,-309.5,89.5,399,0.0,0.0
H52,,,,62.5,374,,,,475,-38.5,436.5,475,0.0,0.0
H53,,,,62.5,450,,,,194,318.5,512.5,194,0.0,0.0
H54,,,,62.5,169,,,,44,187.5,231.5,44,0.0,0.0
H55,,,,62.5,19,,,,35,46.5,81.5,35,0.0,0.0
H56,,,,62.5,10,,,,259,-186.5,72.5,259,0.0,0.0
H57,,,,62.5,234,,,,55,241.5,296.5,55,0.0,0.0
H58,,,,89.5,,,,,67,22.5,89.5,67,0.0,0.0
H59,,,,62.5,42,,,,129,-24.5,104.5,129,0.0,0.0
H60,,,,62.5,104,,,,165,1.5,166.5,165,0.0,0.0
H61,,,,188.5,,,,,92,96.5,188.5,92,0.0,0.0
H62,,,,62.5,67,,,,95,34.5,129.5,95,0.0,0.0
H63,,,,62.5,70,,,,131,1.5,132.5,131,0.0,0.0
H64,,,,62.5,106,,,,125,43.5,168.5,125,0.0,0.0
H65,,,,62.5,100,,,,143,19.5,162.5,143,0.0,0.0
H66,,,,62.5,118,,,,83,97.5,180.5,83,0.0,0.0
H67,,,,62.5,58,,,,25,95.5,120.5,25,0.0,0.0
H68,,,,62.5,0,,,,39,23.5,62.5,39,0.0,0.0
H69,,,,62.5,14,,,,58,18.5,76.5,58,0.0,0.0
H70,,,,62.5,33,,,,124,-28.5,95.5,124,0.0,0.0
H71,,,,62.5,99,,,,66,95.5,161.5,66,0.0,0.0
H72,,,,62.5,41,,,,51,52.5,103.5,51,0.0,0.0
H73,,,,62.5,26,,,,278,-189.5,88.5,278,0.0,0.0
H74,,,,62.5,253,,,,45,270.5,315.5,45,0.0,0.0
H75,,,,62.5,20,,,,263,-180.5,82.5,263,0.0,0.0
H76,,,,62.5,238,,,,138,162.5,300.5,138,0.0,0.0
H77,,,,164.5,,,,,139,25.5,164.5,139,0.0,0.0
H78,,,,62.5,114,,,,779,-602.5,176.5,779,0.0,0.0
H79,,,,62.5,754,,,,43,773.5,816.5,43,0.0,0.0
H80,,,,62.5,18,,,,174,-93.5,80.5,174,0.0,0.0
H81,,,,62.5,149,,,,204,7.5,211.5,204,0.0,0.0
H82,,,,62.5,179,,,,409,-167.5,241.5,409,0.0,0.0
H83,,,,62.5,384,,,,84,362.5,446.5,84,0.0,0.0
H84,,,,62.5,59,,,,69,52.5,121.5,69,0.0,0.0
H85,,,,62.5,44,,,,66,40.5,106.5,66,0.0,0.0
H86,,,,62.5,41,,,,80,23.5,103.5,80,0.0,0.0
H87,,,,62.5,55,,,,126,-8.5,117.5,126,0.0,0.0
H88,,,,62.5,101,,,,101,62.5,163.5,101,0.0,0.0
H89,,,,62.5,76,,,,45,93.5,138.5,45,0.0,0.0
H90,,,,62.5,20,,,,32,50.5,82.5,32,0.0,0.0
H91,,,,62.5,7,,,,59,10.5,69.5,59,0.0,0.0
H92,,,,62.5,34,,,,60,36.5,96.5,60,0.0,0.0
H93,,,,62.5,35,,,,30,67.5,97.5,30,0.0,0.0
