agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,8140.0,-8140.0,0,8140.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H3,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H8,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H11,,,,,,,,0,0,0,0.0,0.0
H12,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H15,,,,,,,,0,0,0,0.0,0.0
H16,,,,202.0,,,,202.0,202.0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,,,,,0,0,0,0.0,0.0
H19,,,,153.0,,,,153.0,153.0,0,0.0,0.0
H20,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H21,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H22,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H25,,,,12,,,,12,12,0,0.0,0.0
H26,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H27,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H28,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H29,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H32,,,,6,,,,6,6,0,0.0,0.0
H33,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H34,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H35,,,,19,,,,19,19,0,0.0,0.0
H36,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,226.0,,,,226.0,226.0,0,0.0,0.0
H39,,,,,,,,0,0,0,0.0,0.0
