agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,14151.666666666666,,-14151.666666666666,0,14151.666666666666,0.0,0.0
H1,,,,9291.0,,,,,764,8527.0,9291.0,764,0.0,0.0
H2,,,,849.0,,,,,2213,-1364.0,849.0,2213,0.0,0.0
H3,,,,625.0,1713,,,,563,1775.0,2338.0,563,0.0,0.0
H4,,,,679.0,,,,,1330,-651.0,679.0,1330,0.0,0.0
H5,,,,1331.0,,,,,10129,-8798.0,1331.0,10129,0.0,0.0
big_short,,,,833.3333333333334,1000,,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_mid,,,,,10629,,,,,10629,10629,0,0.0,0.0
big_long,,,,543.3333333333334,764,,,,,1307.3333333333335,1307.3333333333335,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,893,,,,,893,893,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,14151.666666666666,14999,,,14151.666666666666,14999,0,29150.666666666668,29150.666666666668,0.0,0.0
SYSTEM,system,System Total,29150.666666666668,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,29150.666666666668,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
