P_prefix,amount,day,payee,payer,step
1,1,1,H8,H7,1
11,10,1,H38,H37,2
21,10,1,H63,H62,3
49,28,1,H83,H82,4
56,7,1,H88,H87,5
22,22,3,H94,H3,1
32,10,3,H94,H8,2
36,4,3,H14,H13,3
39,3,3,H34,H33,4
41,2,3,H39,H38,5
46,5,3,H49,H48,6
55,9,3,H74,H73,7
57,2,3,H79,H78,8
74,17,3,H84,H83,9
3,3,5,dealer_short,H39,1
7,4,5,H45,H44,2
19,12,5,dealer_short,H49,3
33,14,5,dealer_short,H54,4
99,66,5,H70,H69,5
106,7,5,H80,H79,6
221,115,5,dealer_short,H89,7
617,396,5,H95,H94,8
3,3,7,H16,H15,1
15,12,7,H26,H25,2
162,147,7,H36,H35,3
196,34,7,dealer_short,H55,4
238,42,7,dealer_short,H60,5
240,2,7,dealer_short,H70,6
242,2,7,H81,H80,7
255,13,7,H86,H85,8
271,16,7,H96,H95,9
78,78,9,H7,H6,1
103,25,9,H94,H11,2
127,24,9,H17,H16,3
129,2,9,H37,H36,4
159,30,9,H62,H61,5
163,4,9,H77,H76,6
172,9,9,dealer_short,H81,7
179,7,9,H87,H86,8
184,5,9,dealer_short,H91,9
