P_prefix,amount,day,payee,payer,step
68,68,1,H23,H22,1
120,52,1,H33,H32,2
190,70,1,H43,H42,3
289,99,1,H53,H52,4
343,54,1,H63,H62,5
440,97,1,H93,H92,6
49,49,2,H6,H5,1
142,93,2,H26,H25,2
212,70,2,H66,H65,3
285,73,2,H86,H85,4
86,86,3,H19,H18,1
149,63,3,H39,H38,2
197,48,3,H49,H48,3
242,45,3,H59,H58,4
281,39,3,H69,H68,5
377,96,3,H99,H98,6
44,44,4,H2,H1,1
110,66,4,H32,H31,2
177,67,4,H42,H41,3
236,59,4,H72,H71,4
306,70,4,H82,H81,5
397,91,4,H92,H91,6
86,86,5,H5,H4,1
156,70,5,H25,H24,2
193,37,5,H35,H34,3
228,35,5,H45,H44,4
267,39,5,H55,H54,5
354,87,5,H75,H74,6
450,96,5,H85,H84,7
539,89,5,H95,H94,8
99,99,6,H8,H7,1
173,74,6,H18,H17,2
220,47,6,H28,H27,3
309,89,6,H38,H37,4
396,87,6,H48,H47,5
416,20,6,H58,H57,6
481,65,6,H68,H67,7
564,83,6,H78,H77,8
633,69,6,H88,H87,9
729,96,6,H98,H97,10
75,75,7,H31,H30,1
115,40,7,H61,H60,2
107,107,8,H4,H3,1
210,103,8,H14,H13,2
319,109,8,H24,H23,3
374,55,8,H34,H33,4
417,43,8,H44,H43,5
519,102,8,H54,H53,6
610,91,8,H64,H63,7
676,66,8,H74,H73,8
770,94,8,H84,H83,9
936,166,8,H94,H93,10
154,154,9,H17,H16,1
256,102,9,H27,H26,2
408,152,9,H37,H36,3
499,91,9,H47,H46,4
545,46,9,H57,H56,5
672,127,9,H67,H66,6
690,18,9,H77,H76,7
826,136,9,H87,H86,8
952,126,9,H97,H96,9
166,166,10,H10,H9,1
220,54,10,H20,H19,2
285,65,10,H30,H29,3
385,100,10,H40,H39,4
524,139,10,H50,H49,5
606,82,10,H70,H69,6
666,60,10,H80,H79,7
755,89,10,H90,H89,8
895,140,10,H100,H99,9
