P_prefix,amount,day,payee,payer,step
186,186,1,H3,H2,1
219,33,1,H13,H12,2
224,5,1,H33,H32,3
231,7,1,H43,H42,4
375,144,1,H53,H52,5
402,27,1,H73,H72,6
446,44,1,H83,H82,7
519,73,1,H93,H92,8
544,25,1,big_mid,H2,9
569,25,1,big_long,H12,10
594,25,1,big_short,H22,11
619,25,1,big_mid,H32,12
644,25,1,big_long,H42,13
669,25,1,big_short,H52,14
694,25,1,big_mid,H62,15
719,25,1,big_long,H72,16
744,25,1,big_short,H82,17
769,25,1,big_mid,H92,18
10,10,2,H6,H5,1
132,122,2,H16,H15,2
233,101,2,H26,H25,3
239,6,2,H46,H45,4
