agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,26986.0,,-26986.0,0,26986.0,0.0,0.0
H1,,,,5000.0,793,,,,568,5225.0,5793.0,568,0.0,0.0
H2,,,,5061.0,,,,,11529,-6468.0,5061.0,11529,0.0,0.0
H3,,,,4925.0,11097,,,,930,15092.0,16022.0,930,0.0,0.0
H4,,,,5000.0,430,,,,678,4752.0,5430.0,678,0.0,0.0
H5,,,,5000.0,178,,,,1293,3885.0,5178.0,1293,0.0,0.0
big_short,,,,666.6666666666666,1000,,,,,1666.6666666666665,1666.6666666666665,0,0.0,0.0
big_mid,,,,666.6666666666666,1000,,,,,1666.6666666666665,1666.6666666666665,0,0.0,0.0
big_long,,,,666.6666666666666,500,,,,,1166.6666666666665,1166.6666666666665,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,26986.0,14998,,,26986.0,14998,0,41984.0,41984.0,0.0,0.0
SYSTEM,system,System Total,41984.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,41984.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
