agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,6763.0,,-6763.0,0,6763.0,0.0,0.0
H1,,,,31.25,126,,,,156,1.25,157.25,156,0.0,0.0
H2,,,,136.25,,,,,163,-26.75,136.25,163,0.0,0.0
H3,,,,31.25,138,,,,126,43.25,169.25,126,0.0,0.0
H4,,,,31.25,101,,,,92,40.25,132.25,92,0.0,0.0
H5,,,,31.25,67,,,,94,4.25,98.25,94,0.0,0.0
H6,,,,31.25,69,,,,198,-97.75,100.25,198,0.0,0.0
H7,,,,31.25,173,,,,78,126.25,204.25,78,0.0,0.0
H8,,,,31.25,53,,,,169,-84.75,84.25,169,0.0,0.0
H9,,,,31.25,144,,,,95,80.25,175.25,95,0.0,0.0
H10,,,,91.25,,,,,179,-87.75,91.25,179,0.0,0.0
H11,,,,31.25,154,,,,75,110.25,185.25,75,0.0,0.0
H12,,,,31.25,50,,,,146,-64.75,81.25,146,0.0,0.0
H13,,,,31.25,121,,,,162,-9.75,152.25,162,0.0,0.0
H14,,,,154.25,,,,,273,-118.75,154.25,273,0.0,0.0
H15,,,,242.25,,,,,227,15.25,242.25,227,0.0,0.0
H16,,,,203.25,,,,,196,7.25,203.25,196,0.0,0.0
H17,,,,31.25,171,,,,97,105.25,202.25,97,0.0,0.0
H18,,,,31.25,72,,,,108,-4.75,103.25,108,0.0,0.0
H19,,,,31.25,83,,,,225,-110.75,114.25,225,0.0,0.0
H20,,,,31.25,200,,,,132,99.25,231.25,132,0.0,0.0
H21,,,,31.25,107,,,,157,-18.75,138.25,157,0.0,0.0
H22,,,,31.25,132,,,,208,-44.75,163.25,208,0.0,0.0
H23,,,,31.25,183,,,,193,21.25,214.25,193,0.0,0.0
H24,,,,182.25,,,,,200,-17.75,182.25,200,0.0,0.0
H25,,,,31.25,175,,,,184,22.25,206.25,184,0.0,0.0
H26,,,,31.25,159,,,,154,36.25,190.25,154,0.0,0.0
H27,,,,31.25,129,,,,147,13.25,160.25,147,0.0,0.0
H28,,,,31.25,122,,,,106,47.25,153.25,106,0.0,0.0
H29,,,,31.25,81,,,,104,8.25,112.25,104,0.0,0.0
H30,,,,31.25,79,,,,139,-28.75,110.25,139,0.0,0.0
H31,,,,31.25,114,,,,131,14.25,145.25,131,0.0,0.0
H32,,,,31.25,106,,,,204,-66.75,137.25,204,0.0,0.0
H33,,,,31.25,179,,,,171,39.25,210.25,171,0.0,0.0
H34,,,,162.25,,,,,127,35.25,162.25,127,0.0,0.0
H35,,,,118.25,,,,,99,19.25,118.25,99,0.0,0.0
H36,,,,31.25,74,,,,95,10.25,105.25,95,0.0,0.0
H37,,,,31.25,70,,,,103,-1.75,101.25,103,0.0,0.0
H38,,,,31.25,78,,,,241,-131.75,109.25,241,0.0,0.0
H39,,,,31.25,216,,,,186,61.25,247.25,186,0.0,0.0
H40,,,,31.25,161,,,,210,-17.75,192.25,210,0.0,0.0
H41,,,,31.25,185,,,,177,39.25,216.25,177,0.0,0.0
H42,,,,153.25,,,,,232,-78.75,153.25,232,0.0,0.0
H43,,,,217.25,,,,,166,51.25,217.25,166,0.0,0.0
H44,,,,31.25,141,,,,118,54.25,172.25,118,0.0,0.0
H45,,,,31.25,93,,,,59,65.25,124.25,59,0.0,0.0
H46,,,,31.25,34,,,,186,-120.75,65.25,186,0.0,0.0
H47,,,,31.25,161,,,,205,-12.75,192.25,205,0.0,0.0
H48,,,,31.25,180,,,,66,145.25,211.25,66,0.0,0.0
H49,,,,68.25,,,,,170,-101.75,68.25,170,0.0,0.0
H50,,,,31.25,145,,,,136,40.25,176.25,136,0.0,0.0
H51,,,,125.25,,,,,193,-67.75,125.25,193,0.0,0.0
H52,,,,31.25,168,,,,195,4.25,199.25,195,0.0,0.0
H53,,,,31.25,170,,,,126,75.25,201.25,126,0.0,0.0
H54,,,,122.25,,,,,210,-87.75,122.25,210,0.0,0.0
H55,,,,31.25,185,,,,117,99.25,216.25,117,0.0,0.0
H56,,,,109.25,,,,,114,-4.75,109.25,114,0.0,0.0
H57,,,,31.25,89,,,,105,15.25,120.25,105,0.0,0.0
H58,,,,31.25,80,,,,124,-12.75,111.25,124,0.0,0.0
H59,,,,31.25,99,,,,51,79.25,130.25,51,0.0,0.0
H60,,,,31.25,26,,,,226,-168.75,57.25,226,0.0,0.0
H61,,,,31.25,201,,,,254,-21.75,232.25,254,0.0,0.0
H62,,,,31.25,229,,,,83,177.25,260.25,83,0.0,0.0
H63,,,,31.25,58,,,,129,-39.75,89.25,129,0.0,0.0
H64,,,,31.25,104,,,,133,2.25,135.25,133,0.0,0.0
H65,,,,31.25,108,,,,76,63.25,139.25,76,0.0,0.0
H66,,,,74.25,,,,,110,-35.75,74.25,110,0.0,0.0
H67,,,,31.25,85,,,,150,-33.75,116.25,150,0.0,0.0
H68,,,,31.25,125,,,,113,43.25,156.25,113,0.0,0.0
H69,,,,31.25,88,,,,122,-2.75,119.25,122,0.0,0.0
H70,,,,31.25,97,,,,133,-4.75,128.25,133,0.0,0.0
H71,,,,123.25,,,,,85,38.25,123.25,85,0.0,0.0
