agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,16356.0,,-16356.0,0,16356.0,0.0,0.0
H1,,,,167.0,,,,,140,27.0,167.0,140,0.0,0.0
H2,,,,125.0,115,,,,157,83.0,240.0,157,0.0,0.0
H3,,,,125.0,132,,,,123,134.0,257.0,123,0.0,0.0
H4,,,,125.0,98,,,,44,179.0,223.0,44,0.0,0.0
H5,,,,125.0,19,,,,189,-45.0,144.0,189,0.0,0.0
H6,,,,125.0,164,,,,125,164.0,289.0,125,0.0,0.0
H7,,,,125.0,100,,,,201,24.0,225.0,201,0.0,0.0
H8,,,,125.0,176,,,,111,190.0,301.0,111,0.0,0.0
H9,,,,202.0,,,,,271,-69.0,202.0,271,0.0,0.0
H10,,,,322.0,,,,,477,-155.0,322.0,477,0.0,0.0
H11,,,,125.0,452,,,,122,455.0,577.0,122,0.0,0.0
H12,,,,125.0,97,,,,132,90.0,222.0,132,0.0,0.0
H13,,,,125.0,107,,,,143,89.0,232.0,143,0.0,0.0
H14,,,,125.0,118,,,,72,171.0,243.0,72,0.0,0.0
H15,,,,125.0,47,,,,316,-144.0,172.0,316,0.0,0.0
H16,,,,125.0,291,,,,92,324.0,416.0,92,0.0,0.0
H17,,,,179.0,,,,,135,44.0,179.0,135,0.0,0.0
H18,,,,219.0,,,,,141,78.0,219.0,141,0.0,0.0
H19,,,,229.0,,,,,188,41.0,229.0,188,0.0,0.0
H20,,,,125.0,163,,,,145,143.0,288.0,145,0.0,0.0
H21,,,,125.0,120,,,,56,189.0,245.0,56,0.0,0.0
H22,,,,125.0,31,,,,143,13.0,156.0,143,0.0,0.0
H23,,,,125.0,118,,,,61,182.0,243.0,61,0.0,0.0
H24,,,,125.0,36,,,,65,96.0,161.0,65,0.0,0.0
H25,,,,125.0,40,,,,68,97.0,165.0,68,0.0,0.0
H26,,,,125.0,43,,,,179,-11.0,168.0,179,0.0,0.0
H27,,,,256.0,,,,,220,36.0,256.0,220,0.0,0.0
H28,,,,125.0,195,,,,86,234.0,320.0,86,0.0,0.0
H29,,,,125.0,61,,,,48,138.0,186.0,48,0.0,0.0
H30,,,,125.0,23,,,,63,85.0,148.0,63,0.0,0.0
H31,,,,157.0,,,,,351,-194.0,157.0,351,0.0,0.0
H32,,,,125.0,326,,,,106,345.0,451.0,106,0.0,0.0
H33,,,,125.0,81,,,,133,73.0,206.0,133,0.0,0.0
H34,,,,125.0,108,,,,233,0.0,233.0,233,0.0,0.0
H35,,,,125.0,208,,,,88,245.0,333.0,88,0.0,0.0
H36,,,,182.0,,,,,503,-321.0,182.0,503,0.0,0.0
H37,,,,531.0,,,,,303,228.0,531.0,303,0.0,0.0
H38,,,,125.0,278,,,,244,159.0,403.0,244,0.0,0.0
H39,,,,125.0,219,,,,80,264.0,344.0,80,0.0,0.0
H40,,,,125.0,55,,,,76,104.0,180.0,76,0.0,0.0
H41,,,,125.0,51,,,,61,115.0,176.0,61,0.0,0.0
H42,,,,125.0,36,,,,225,-64.0,161.0,225,0.0,0.0
H43,,,,125.0,200,,,,72,253.0,325.0,72,0.0,0.0
H44,,,,165.0,,,,,177,-12.0,165.0,177,0.0,0.0
H45,,,,125.0,152,,,,180,97.0,277.0,180,0.0,0.0
H46,,,,125.0,155,,,,48,232.0,280.0,48,0.0,0.0
H47,,,,125.0,23,,,,66,82.0,148.0,66,0.0,0.0
H48,,,,160.0,,,,,268,-108.0,160.0,268,0.0,0.0
H49,,,,125.0,243,,,,83,285.0,368.0,83,0.0,0.0
H50,,,,125.0,58,,,,85,98.0,183.0,85,0.0,0.0
H51,,,,176.0,,,,,145,31.0,176.0,145,0.0,0.0
H52,,,,125.0,120,,,,381,-136.0,245.0,381,0.0,0.0
H53,,,,125.0,356,,,,108,373.0,481.0,108,0.0,0.0
H54,,,,125.0,83,,,,369,-161.0,208.0,369,0.0,0.0
H55,,,,417.0,,,,,180,237.0,417.0,180,0.0,0.0
H56,,,,125.0,155,,,,65,215.0,280.0,65,0.0,0.0
H57,,,,159.0,,,,,259,-100.0,159.0,259,0.0,0.0
H58,,,,125.0,234,,,,188,171.0,359.0,188,0.0,0.0
H59,,,,272.0,,,,,182,90.0,272.0,182,0.0,0.0
H60,,,,125.0,157,,,,29,253.0,282.0,29,0.0,0.0
H61,,,,125.0,4,,,,150,-21.0,129.0,150,0.0,0.0
H62,,,,125.0,125,,,,180,70.0,250.0,180,0.0,0.0
H63,,,,125.0,155,,,,104,176.0,280.0,104,0.0,0.0
H64,,,,125.0,79,,,,131,73.0,204.0,131,0.0,0.0
H65,,,,125.0,106,,,,156,75.0,231.0,156,0.0,0.0
H66,,,,125.0,131,,,,331,-75.0,256.0,331,0.0,0.0
H67,,,,125.0,306,,,,144,287.0,431.0,144,0.0,0.0
H68,,,,125.0,119,,,,166,78.0,244.0,166,0.0,0.0
H69,,,,125.0,141,,,,114,152.0,266.0,114,0.0,0.0
H70,,,,125.0,89,,,,111,103.0,214.0,111,0.0,0.0
H71,,,,198.0,,,,,213,-15.0,198.0,213,0.0,0.0
H72,,,,125.0,188,,,,350,-37.0,313.0,350,0.0,0.0
H73,,,,125.0,325,,,,70,380.0,450.0,70,0.0,0.0
H74,,,,125.0,45,,,,115,55.0,170.0,115,0.0,0.0
H75,,,,125.0,90,,,,55,160.0,215.0,55,0.0,0.0
H76,,,,125.0,30,,,,107,48.0,155.0,107,0.0,0.0
H77,,,,125.0,82,,,,103,104.0,207.0,103,0.0,0.0
H78,,,,125.0,78,,,,134,69.0,203.0,134,0.0,0.0
H79,,,,125.0,109,,,,52,182.0,234.0,52,0.0,0.0
H80,,,,125.0,27,,,,42,110.0,152.0,42,0.0,0.0
H81,,,,125.0,17,,,,97,45.0,142.0,97,0.0,0.0
H82,,,,125.0,72,,,,78,119.0,197.0,78,0.0,0.0
H83,,,,125.0,53,,,,118,60.0,178.0,118,0.0,0.0
H84,,,,125.0,93,,,,93,125.0,218.0,93,0.0,0.0
H85,,,,125.0,68,,,,129,64.0,193.0,129,0.0,0.0
H86,,,,125.0,104,,,,118,111.0,229.0,118,0.0,0.0
H87,,,,125.0,93,,,,149,69.0,218.0,149,0.0,0.0
H88,,,,125.0,124,,,,114,135.0,249.0,114,0.0,0.0
H89,,,,125.0,89,,,,81,133.0,214.0,81,0.0,0.0
H90,,,,125.0,56,,,,69,112.0,181.0,69,0.0,0.0
H91,,,,162.0,,,,,324,-162.0,162.0,324,0.0,0.0
H92,,,,125.0,299,,,,120,304.0,424.0,120,0.0,0.0
H93,,,,125.0,95,,,,115,105.0,220.0,115,0.0,0.0
H94,,,,201.0,,,,,187,14.0,201.0,187,0.0,0.0
H95,,,,125.0,162,,,,65,222.0,287.0,65,0.0,0.0
H96,,,,125.0,40,,,,54,111.0,165.0,54,0.0,0.0
H97,,,,125.0,29,,,,143,11.0,154.0,143,0.0,0.0
H98,,,,125.0,118,,,,209,34.0,243.0,209,0.0,0.0
H99,,,,291.0,,,,,184,107.0,291.0,184,0.0,0.0
H100,,,,125.0,159,,,,75,209.0,284.0,75,0.0,0.0
big_short,,,,625.0,850,,,,,1475.0,1475.0,0,0.0,0.0
big_mid,,,,461.0,974,,,,,1435.0,1435.0,0,0.0,0.0
big_long,,,,625.0,825,,,,,1450.0,1450.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,463,,,,,463,463,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,1649,,,,,1649,1649,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,246,,,,,246,246,0,0.0,0.0
SYSTEM,,,,16356.0,14951,,,16356.0,14951,0,31307.0,31307.0,0.0,0.0
SYSTEM,system,System Total,31307.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,31307.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
