agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,51875.0,,-51875.0,0,51875.0,0.0,0.0
H1,,,,10000.0,,,,,11358,-1358.0,10000.0,11358,0.0,0.0
H2,,,,10000.0,10858,,,,982,19876.0,20858.0,982,0.0,0.0
H3,,,,10000.0,482,,,,500,9982.0,10482.0,500,0.0,0.0
H4,,,,10000.0,0,,,,1658,8342.0,10000.0,1658,0.0,0.0
H5,,,,10000.0,1158,,,,500,10658.0,11158.0,500,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,51875.0,14998,,,51875.0,14998,0,66873.0,66873.0,0.0,0.0
SYSTEM,system,System Total,66873.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,66873.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
