agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,51785.0,,-51785.0,0,51785.0,0.0,0.0
H1,,,,500.0,44,,,,26,518.0,544.0,26,0.0,0.0
H2,,,,470.0,1,,,,,471.0,471.0,0,0.0,0.0
H3,,,,505.0,,,,,132,373.0,505.0,132,0.0,0.0
H4,,,,500.0,107,,,,25,582.0,607.0,25,0.0,0.0
H5,,,,500.0,0,,,,34,466.0,500.0,34,0.0,0.0
H6,,,,500.0,9,,,,187,322.0,509.0,187,0.0,0.0
H7,,,,162.0,162,,,,,324.0,324.0,0,0.0,0.0
H8,,,,813.0,,,,,159,654.0,813.0,159,0.0,0.0
H9,,,,500.0,134,,,,50,584.0,634.0,50,0.0,0.0
H10,,,,500.0,25,,,,98,427.0,525.0,98,0.0,0.0
H11,,,,500.0,73,,,,269,304.0,573.0,269,0.0,0.0
H12,,,,458.0,244,,,,,702.0,702.0,0,0.0,0.0
H13,,,,517.0,,,,,26,491.0,517.0,26,0.0,0.0
H14,,,,500.0,1,,,,170,331.0,501.0,170,0.0,0.0
H15,,,,500.0,145,,,,122,523.0,645.0,122,0.0,0.0
H16,,,,500.0,97,,,,51,546.0,597.0,51,0.0,0.0
H17,,,,373.0,26,,,,,399.0,399.0,0,0.0,0.0
H18,,,,602.0,,,,,147,455.0,602.0,147,0.0,0.0
H19,,,,500.0,122,,,,34,588.0,622.0,34,0.0,0.0
H20,,,,500.0,9,,,,27,482.0,509.0,27,0.0,0.0
H21,,,,500.0,2,,,,306,196.0,502.0,306,0.0,0.0
H22,,,,279.0,281,,,,,560.0,560.0,0,0.0,0.0
H23,,,,696.0,,,,,205,491.0,696.0,205,0.0,0.0
H24,,,,500.0,180,,,,69,611.0,680.0,69,0.0,0.0
H25,,,,500.0,44,,,,40,504.0,544.0,40,0.0,0.0
H26,,,,500.0,15,,,,235,280.0,515.0,235,0.0,0.0
H27,,,,471.0,210,,,,,681.0,681.0,0,0.0,0.0
H28,,,,504.0,,,,,337,167.0,504.0,337,0.0,0.0
H29,,,,765.0,,,,,647,118.0,765.0,647,0.0,0.0
H30,,,,500.0,622,,,,196,926.0,1122.0,196,0.0,0.0
H31,,,,500.0,171,,,,92,579.0,671.0,92,0.0,0.0
H32,,,,128.0,67,,,,,195.0,195.0,0,0.0,0.0
H33,,,,847.0,,,,,37,810.0,847.0,37,0.0,0.0
H34,,,,500.0,12,,,,170,342.0,512.0,170,0.0,0.0
H35,,,,500.0,145,,,,110,535.0,645.0,110,0.0,0.0
H36,,,,500.0,85,,,,83,502.0,585.0,83,0.0,0.0
H37,,,,368.0,58,,,,,426.0,426.0,0,0.0,0.0
H38,,,,607.0,,,,,197,410.0,607.0,197,0.0,0.0
H39,,,,500.0,172,,,,25,647.0,672.0,25,0.0,0.0
H40,,,,500.0,0,,,,27,473.0,500.0,27,0.0,0.0
H41,,,,500.0,2,,,,52,450.0,502.0,52,0.0,0.0
H42,,,,456.0,27,,,,,483.0,483.0,0,0.0,0.0
H43,,,,519.0,,,,,396,123.0,519.0,396,0.0,0.0
H44,,,,500.0,371,,,,34,837.0,871.0,34,0.0,0.0
H45,,,,500.0,9,,,,54,455.0,509.0,54,0.0,0.0
H46,,,,500.0,29,,,,174,355.0,529.0,174,0.0,0.0
H47,,,,423.0,149,,,,,572.0,572.0,0,0.0,0.0
H48,,,,552.0,,,,,30,522.0,552.0,30,0.0,0.0
H49,,,,500.0,5,,,,31,474.0,505.0,31,0.0,0.0
H50,,,,500.0,6,,,,131,375.0,506.0,131,0.0,0.0
H51,,,,500.0,106,,,,56,550.0,606.0,56,0.0,0.0
H52,,,,307.0,31,,,,,338.0,338.0,0,0.0,0.0
H53,,,,668.0,,,,,238,430.0,668.0,238,0.0,0.0
H54,,,,500.0,213,,,,210,503.0,713.0,210,0.0,0.0
H55,,,,500.0,185,,,,31,654.0,685.0,31,0.0,0.0
