agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,5000.0,,-5000.0,0,5000.0,0.0,0.0
H1,,,,31.25,21,,,,461,-408.75,52.25,461,0.0,0.0
H2,,,,31.25,436,,,,82,385.25,467.25,82,0.0,0.0
H3,,,,31.25,57,,,,43,45.25,88.25,43,0.0,0.0
H4,,,,31.25,18,,,,433,-383.75,49.25,433,0.0,0.0
H5,,,,31.25,408,,,,208,231.25,439.25,208,0.0,0.0
H6,,,,31.25,183,,,,137,77.25,214.25,137,0.0,0.0
H7,,,,31.25,112,,,,293,-149.75,143.25,293,0.0,0.0
H8,,,,31.25,268,,,,137,162.25,299.25,137,0.0,0.0
H9,,,,31.25,112,,,,28,115.25,143.25,28,0.0,0.0
H10,,,,31.25,3,,,,188,-153.75,34.25,188,0.0,0.0
H11,,,,31.25,163,,,,130,64.25,194.25,130,0.0,0.0
H12,,,,31.25,105,,,,252,-115.75,136.25,252,0.0,0.0
H13,,,,31.25,227,,,,57,201.25,258.25,57,0.0,0.0
H14,,,,31.25,32,,,,457,-393.75,63.25,457,0.0,0.0
H15,,,,31.25,432,,,,172,291.25,463.25,172,0.0,0.0
H16,,,,31.25,147,,,,65,113.25,178.25,65,0.0,0.0
H17,,,,31.25,40,,,,115,-43.75,71.25,115,0.0,0.0
H18,,,,31.25,90,,,,28,93.25,121.25,28,0.0,0.0
H19,,,,31.25,3,,,,66,-31.75,34.25,66,0.0,0.0
H20,,,,31.25,41,,,,185,-112.75,72.25,185,0.0,0.0
H21,,,,31.25,160,,,,69,122.25,191.25,69,0.0,0.0
H22,,,,31.25,44,,,,70,5.25,75.25,70,0.0,0.0
H23,,,,31.25,45,,,,339,-262.75,76.25,339,0.0,0.0
H24,,,,31.25,314,,,,306,39.25,345.25,306,0.0,0.0
H25,,,,31.25,281,,,,155,157.25,312.25,155,0.0,0.0
H26,,,,31.25,130,,,,90,71.25,161.25,90,0.0,0.0
H27,,,,31.25,65,,,,222,-125.75,96.25,222,0.0,0.0
H28,,,,31.25,197,,,,337,-108.75,228.25,337,0.0,0.0
H29,,,,31.25,312,,,,35,308.25,343.25,35,0.0,0.0
H30,,,,31.25,10,,,,40,1.25,41.25,40,0.0,0.0
H31,,,,31.25,15,,,,32,14.25,46.25,32,0.0,0.0
H32,,,,31.25,7,,,,48,-9.75,38.25,48,0.0,0.0
H33,,,,31.25,23,,,,90,-35.75,54.25,90,0.0,0.0
H34,,,,31.25,65,,,,74,22.25,96.25,74,0.0,0.0
H35,,,,31.25,49,,,,49,31.25,80.25,49,0.0,0.0
H36,,,,31.25,24,,,,249,-193.75,55.25,249,0.0,0.0
H37,,,,31.25,224,,,,53,202.25,255.25,53,0.0,0.0
H38,,,,31.25,28,,,,202,-142.75,59.25,202,0.0,0.0
H39,,,,31.25,177,,,,48,160.25,208.25,48,0.0,0.0
H40,,,,31.25,23,,,,183,-128.75,54.25,183,0.0,0.0
H41,,,,31.25,158,,,,96,93.25,189.25,96,0.0,0.0
H42,,,,31.25,71,,,,144,-41.75,102.25,144,0.0,0.0
H43,,,,31.25,119,,,,155,-4.75,150.25,155,0.0,0.0
H44,,,,31.25,130,,,,69,92.25,161.25,69,0.0,0.0
H45,,,,31.25,44,,,,144,-68.75,75.25,144,0.0,0.0
H46,,,,31.25,119,,,,69,81.25,150.25,69,0.0,0.0
H47,,,,31.25,44,,,,363,-287.75,75.25,363,0.0,0.0
