agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,15623.0,,-15623.0,0,15623.0,0.0,0.0
H1,,,,32.0,,,,,500,-468.0,32.0,500,0.0,0.0
H2,,,,1914.0,,,,,500,1414.0,1914.0,500,0.0,0.0
H3,,,,1928.0,,,,,3496,-1568.0,1928.0,3496,0.0,0.0
H4,,,,3321.0,,,,,2793,528.0,3321.0,2793,0.0,0.0
H5,,,,2689.0,,,,,3220,-531.0,2689.0,3220,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,3041.0,1000,,,,,4041.0,4041.0,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,1448.0,8009,,,,,9457.0,9457.0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,15623.0,10509,,,15623.0,10509,0,26132.0,26132.0,0.0,0.0
SYSTEM,system,System Total,26132.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,26132.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
