agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,8406.0,-8406.0,0,8406.0,0.0,0.0
H1,,,,107.0,,,,107.0,107.0,0,0.0,0.0
H2,,,,,,,,0,0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,183.0,,,,183.0,183.0,0,0.0,0.0
H5,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,115.0,,,,115.0,115.0,0,0.0,0.0
H8,,,,,,,,0,0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H11,,,,127.0,,,,127.0,127.0,0,0.0,0.0
H12,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H15,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H16,,,,69.0,,,,69.0,69.0,0,0.0,0.0
H17,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H18,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H19,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H20,,,,,,,,0,0,0,0.0,0.0
H21,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H22,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H25,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H28,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H29,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H30,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H35,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H36,,,,,,,,0,0,0,0.0,0.0
H37,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H38,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H39,,,,,,,,0,0,0,0.0,0.0
H40,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,132.0,,,,132.0,132.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,185.0,,,,185.0,185.0,0,0.0,0.0
H45,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,23.0,,,,23.0,23.0,0,0.0,0.0
H48,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H49,,,,,,,,0,0,0,0.0,0.0
H50,,,,228.0,,,,228.0,228.0,0,0.0,0.0
H51,,,,,,,,0,0,0,0.0,0.0
H52,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H53,,,,10.0,,,,10.0,10.0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H59,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H62,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H63,,,,,,,,0,0,0,0.0,0.0
H64,,,,152.0,,,,152.0,152.0,0,0.0,0.0
H65,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H66,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H67,,,,138.0,,,,138.0,138.0,0,0.0,0.0
H68,,,,68.0,,,,68.0,68.0,0,0.0,0.0
H69,,,,,,,,0,0,0,0.0,0.0
H70,,,,,,,,0,0,0,0.0,0.0
H71,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H72,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H73,,,,,,,,0,0,0,0.0,0.0
H74,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H75,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H76,,,,,,,,0,0,0,0.0,0.0
H77,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H78,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H79,,,,,,,,0,0,0,0.0,0.0
H80,,,,127.0,,,,127.0,127.0,0,0.0,0.0
H81,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H82,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H83,,,,,,,,0,0,0,0.0,0.0
H84,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H85,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H86,,,,,,,,0,0,0,0.0,0.0
H87,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H88,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H89,,,,,,,,0,0,0,0.0,0.0
H90,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H91,,,,136.0,,,,136.0,136.0,0,0.0,0.0
H92,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H93,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H94,,,,,,,,0,0,0,0.0,0.0
H95,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H96,,,,,,,,0,0,0,0.0,0.0
H97,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H98,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H99,,,,,,,,0,0,0,0.0,0.0
H100,,,,34.0,,,,34.0,34.0,0,0.0,0.0
dealer_short,,,,3452.0,,,,3452.0,3452.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,8406.0,,,8406.0,0,8406.0,8406.0,0.0,0.0
SYSTEM,system,System Total,8406.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,8406.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
