P_prefix,amount,day,payee,payer,step
85,85,1,dealer_short,H42,1
149,64,1,H93,H92,2
63,63,2,H96,H95,1
109,109,3,dealer_short,H18,1
170,61,3,H99,H98,2
26,26,4,dealer_short,H1,1
88,62,4,H72,H71,2
158,70,4,H82,H81,3
205,47,4,dealer_short,H91,4
78,78,5,H5,H4,1
194,116,5,H25,H24,2
229,35,5,H35,H34,3
296,67,5,H45,H44,4
345,49,5,H65,H64,5
439,94,5,H75,H74,6
510,71,5,H85,H84,7
53,53,6,dealer_short,H7,1
141,88,6,dealer_short,H17,2
199,58,6,H28,H27,3
276,77,6,H38,H37,4
365,89,6,H48,H47,5
433,68,6,H68,H67,6
513,80,6,H78,H77,7
634,121,6,H88,H87,8
715,81,6,dealer_short,H97,9
127,127,7,H11,H10,1
171,44,7,dealer_short,H30,2
237,66,7,dealer_short,H40,3
311,74,7,dealer_short,H50,4
376,65,7,dealer_short,H80,5
515,139,7,dealer_short,H90,6
611,96,7,dealer_short,H100,7
40,40,8,dealer_short,H53,1
82,42,8,dealer_short,H93,2
85,85,9,dealer_short,H16,1
247,162,9,dealer_short,H66,2
35,35,10,dealer_short,H19,1
72,37,10,dealer_short,H29,2
159,87,10,dealer_short,H59,3
