agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,26875.0,,-26875.0,0,26875.0,0.0,0.0
H1,,,,250.0,110,,,,80,280.0,360.0,80,0.0,0.0
H2,,,,114.0,55,,,,,169.0,169.0,0,0.0,0.0
H3,,,,361.0,,,,,118,243.0,361.0,118,0.0,0.0
H4,,,,250.0,93,,,,79,264.0,343.0,79,0.0,0.0
H5,,,,131.0,54,,,,25,160.0,185.0,25,0.0,0.0
H6,,,,369.0,,,,,93,276.0,369.0,93,0.0,0.0
H7,,,,34.0,68,,,,,102.0,102.0,0,0.0,0.0
H8,,,,441.0,,,,,135,306.0,441.0,135,0.0,0.0
H9,,,,250.0,110,,,,239,121.0,360.0,239,0.0,0.0
H10,,,,168.0,214,,,,25,357.0,382.0,25,0.0,0.0
H11,,,,332.0,,,,,125,207.0,332.0,125,0.0,0.0
H12,,,,124.0,100,,,,,224.0,224.0,0,0.0,0.0
H13,,,,351.0,,,,,195,156.0,351.0,195,0.0,0.0
H14,,,,250.0,170,,,,159,261.0,420.0,159,0.0,0.0
H15,,,,142.0,134,,,,25,251.0,276.0,25,0.0,0.0
H16,,,,358.0,,,,,144,214.0,358.0,144,0.0,0.0
H17,,,,91.0,119,,,,,210.0,210.0,0,0.0,0.0
H18,,,,384.0,,,,,120,264.0,384.0,120,0.0,0.0
H19,,,,250.0,95,,,,169,176.0,345.0,169,0.0,0.0
H20,,,,52.0,144,,,,25,171.0,196.0,25,0.0,0.0
H21,,,,448.0,,,,,127,321.0,448.0,127,0.0,0.0
H22,,,,27.0,102,,,,,129.0,129.0,0,0.0,0.0
H23,,,,448.0,,,,,110,338.0,448.0,110,0.0,0.0
H24,,,,250.0,85,,,,70,265.0,335.0,70,0.0,0.0
H25,,,,155.0,45,,,,25,175.0,200.0,25,0.0,0.0
H26,,,,345.0,,,,,101,244.0,345.0,101,0.0,0.0
H27,,,,55.0,76,,,,,131.0,131.0,0,0.0,0.0
H28,,,,420.0,,,,,70,350.0,420.0,70,0.0,0.0
H29,,,,250.0,45,,,,90,205.0,295.0,90,0.0,0.0
H30,,,,155.0,65,,,,25,195.0,220.0,25,0.0,0.0
H31,,,,345.0,,,,,233,112.0,345.0,233,0.0,0.0
H32,,,,175.0,208,,,,,383.0,383.0,0,0.0,0.0
H33,,,,300.0,,,,,111,189.0,300.0,111,0.0,0.0
H34,,,,250.0,86,,,,203,133.0,336.0,203,0.0,0.0
H35,,,,250.0,178,,,,296,132.0,428.0,296,0.0,0.0
H36,,,,250.0,271,,,,273,248.0,521.0,273,0.0,0.0
H37,,,,121.0,248,,,,,369.0,369.0,0,0.0,0.0
H38,,,,354.0,,,,,95,259.0,354.0,95,0.0,0.0
H39,,,,250.0,70,,,,218,102.0,320.0,218,0.0,0.0
H40,,,,250.0,193,,,,104,339.0,443.0,104,0.0,0.0
H41,,,,250.0,79,,,,57,272.0,329.0,57,0.0,0.0
H42,,,,116.0,32,,,,,148.0,148.0,0,0.0,0.0
H43,,,,359.0,,,,,144,215.0,359.0,144,0.0,0.0
H44,,,,250.0,119,,,,120,249.0,369.0,120,0.0,0.0
H45,,,,250.0,95,,,,122,223.0,345.0,122,0.0,0.0
H46,,,,250.0,97,,,,136,211.0,347.0,136,0.0,0.0
H47,,,,154.0,111,,,,,265.0,265.0,0,0.0,0.0
H48,,,,321.0,,,,,156,165.0,321.0,156,0.0,0.0
H49,,,,250.0,131,,,,173,208.0,381.0,173,0.0,0.0
H50,,,,250.0,148,,,,151,247.0,398.0,151,0.0,0.0
H51,,,,250.0,126,,,,136,240.0,376.0,136,0.0,0.0
H52,,,,63.0,111,,,,,174.0,174.0,0,0.0,0.0
H53,,,,412.0,,,,,108,304.0,412.0,108,0.0,0.0
H54,,,,250.0,83,,,,114,219.0,333.0,114,0.0,0.0
H55,,,,250.0,89,,,,72,267.0,339.0,72,0.0,0.0
H56,,,,250.0,47,,,,122,175.0,297.0,122,0.0,0.0
H57,,,,103.0,97,,,,,200.0,200.0,0,0.0,0.0
H58,,,,372.0,,,,,191,181.0,372.0,191,0.0,0.0
H59,,,,250.0,166,,,,104,312.0,416.0,104,0.0,0.0
H60,,,,250.0,79,,,,86,243.0,329.0,86,0.0,0.0
H61,,,,250.0,61,,,,174,137.0,311.0,174,0.0,0.0
H62,,,,146.0,149,,,,,295.0,295.0,0,0.0,0.0
H63,,,,329.0,,,,,110,219.0,329.0,110,0.0,0.0
H64,,,,250.0,85,,,,94,241.0,335.0,94,0.0,0.0
H65,,,,250.0,69,,,,159,160.0,319.0,159,0.0,0.0
H66,,,,250.0,134,,,,104,280.0,384.0,104,0.0,0.0
H67,,,,14.0,79,,,,,93.0,93.0,0,0.0,0.0
H68,,,,461.0,,,,,197,264.0,461.0,197,0.0,0.0
H69,,,,250.0,172,,,,227,195.0,422.0,227,0.0,0.0
H70,,,,250.0,202,,,,113,339.0,452.0,113,0.0,0.0
H71,,,,250.0,88,,,,113,225.0,338.0,113,0.0,0.0
H72,,,,37.0,88,,,,,125.0,125.0,0,0.0,0.0
