agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,8240.0,-8240.0,0,8240.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H5,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,165.0,,,,165.0,165.0,0,0.0,0.0
H8,,,,60.0,,,,60.0,60.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,349.0,,,,349.0,349.0,0,0.0,0.0
H11,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H12,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H15,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H16,,,,,,,,0,0,0,0.0,0.0
H17,,,,296.0,,,,296.0,296.0,0,0.0,0.0
H18,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H19,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H20,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H21,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H22,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H23,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H24,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H25,,,,24,,,,24,24,0,0.0,0.0
H26,,,,100.0,,,,100.0,100.0,0,0.0,0.0
H27,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,477.0,,,,477.0,477.0,0,0.0,0.0
H30,,,,20.0,,,,20.0,20.0,0,0.0,0.0
H31,,,,81.0,,,,81.0,81.0,0,0.0,0.0
H32,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H33,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H34,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H35,,,,,,,,0,0,0,0.0,0.0
H36,,,,444.0,,,,444.0,444.0,0,0.0,0.0
H37,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H38,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H39,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H42,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,118.0,,,,118.0,118.0,0,0.0,0.0
H45,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H48,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H49,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H50,,,,,,,,0,0,0,0.0,0.0
H51,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H52,,,,48,,,,48,48,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H55,,,,,,,,0,0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,151.0,,,,151.0,151.0,0,0.0,0.0
H58,,,,23.0,,,,23.0,23.0,0,0.0,0.0
H59,,,,,,,,0,0,0,0.0,0.0
H60,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H61,,,,226.0,,,,226.0,226.0,0,0.0,0.0
H62,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H63,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
H65,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
