agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,7111.0,-7111.0,0,7111.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,312.0,,,,312.0,312.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H8,,,,,,,,0,0,0,0.0,0.0
H9,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H10,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H11,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H12,,,,24,,,,24,24,0,0.0,0.0
H13,,,,43.0,,,,43.0,43.0,0,0.0,0.0
H14,,,,30.0,,,,30.0,30.0,0,0.0,0.0
H15,,,,2,,,,2,2,0,0.0,0.0
H16,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H17,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H18,,,,30.0,,,,30.0,30.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,120.0,,,,120.0,120.0,0,0.0,0.0
H23,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,,,,,0,0,0,0.0,0.0
H28,,,,126.0,,,,126.0,126.0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H32,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H33,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H34,,,,,,,,0,0,0,0.0,0.0
H35,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H36,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H39,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H40,,,,11.0,,,,11.0,11.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H43,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H44,,,,13.0,,,,13.0,13.0,0,0.0,0.0
H45,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,,,,,0,0,0,0.0,0.0
