agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,8125.0,,-8125.0,0,8125.0,0.0,0.0
H1,,,,62.5,237,,,,464,-164.5,299.5,464,0.0,0.0
H2,,,,62.5,439,,,,215,286.5,501.5,215,0.0,0.0
H3,,,,62.5,190,,,,34,218.5,252.5,34,0.0,0.0
H4,,,,62.5,9,,,,34,37.5,71.5,34,0.0,0.0
H5,,,,62.5,9,,,,1372,-1300.5,71.5,1372,0.0,0.0
H6,,,,62.5,1347,,,,251,1158.5,1409.5,251,0.0,0.0
H7,,,,62.5,226,,,,68,220.5,288.5,68,0.0,0.0
H8,,,,62.5,43,,,,25,80.5,105.5,25,0.0,0.0
H9,,,,62.5,0,,,,160,-97.5,62.5,160,0.0,0.0
H10,,,,62.5,135,,,,27,170.5,197.5,27,0.0,0.0
H11,,,,62.5,2,,,,25,39.5,64.5,25,0.0,0.0
H12,,,,62.5,0,,,,49,13.5,62.5,49,0.0,0.0
H13,,,,62.5,24,,,,33,53.5,86.5,33,0.0,0.0
H14,,,,62.5,8,,,,25,45.5,70.5,25,0.0,0.0
H15,,,,62.5,0,,,,30,32.5,62.5,30,0.0,0.0
H16,,,,62.5,5,,,,532,-464.5,67.5,532,0.0,0.0
H17,,,,62.5,507,,,,25,544.5,569.5,25,0.0,0.0
H18,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H19,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H20,,,,62.5,0,,,,27,35.5,62.5,27,0.0,0.0
H21,,,,62.5,2,,,,30,34.5,64.5,30,0.0,0.0
H22,,,,62.5,5,,,,49,18.5,67.5,49,0.0,0.0
H23,,,,62.5,24,,,,746,-659.5,86.5,746,0.0,0.0
H24,,,,62.5,721,,,,90,693.5,783.5,90,0.0,0.0
H25,,,,62.5,65,,,,54,73.5,127.5,54,0.0,0.0
H26,,,,62.5,29,,,,25,66.5,91.5,25,0.0,0.0
H27,,,,62.5,0,,,,62,0.5,62.5,62,0.0,0.0
H28,,,,62.5,37,,,,25,74.5,99.5,25,0.0,0.0
H29,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H30,,,,62.5,0,,,,561,-498.5,62.5,561,0.0,0.0
H31,,,,62.5,536,,,,58,540.5,598.5,58,0.0,0.0
H32,,,,62.5,33,,,,35,60.5,95.5,35,0.0,0.0
H33,,,,62.5,10,,,,663,-590.5,72.5,663,0.0,0.0
H34,,,,62.5,638,,,,28,672.5,700.5,28,0.0,0.0
H35,,,,62.5,3,,,,25,40.5,65.5,25,0.0,0.0
H36,,,,62.5,0,,,,363,-300.5,62.5,363,0.0,0.0
H37,,,,62.5,338,,,,25,375.5,400.5,25,0.0,0.0
H38,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H39,,,,62.5,0,,,,276,-213.5,62.5,276,0.0,0.0
H40,,,,62.5,251,,,,25,288.5,313.5,25,0.0,0.0
H41,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H42,,,,62.5,0,,,,38,24.5,62.5,38,0.0,0.0
H43,,,,62.5,13,,,,71,4.5,75.5,71,0.0,0.0
H44,,,,62.5,46,,,,25,83.5,108.5,25,0.0,0.0
H45,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H46,,,,62.5,0,,,,69,-6.5,62.5,69,0.0,0.0
H47,,,,62.5,44,,,,25,81.5,106.5,25,0.0,0.0
H48,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H49,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H50,,,,62.5,0,,,,524,-461.5,62.5,524,0.0,0.0
H51,,,,62.5,499,,,,25,536.5,561.5,25,0.0,0.0
H52,,,,62.5,0,,,,26,36.5,62.5,26,0.0,0.0
H53,,,,62.5,1,,,,265,-201.5,63.5,265,0.0,0.0
H54,,,,62.5,240,,,,41,261.5,302.5,41,0.0,0.0
H55,,,,62.5,16,,,,42,36.5,78.5,42,0.0,0.0
H56,,,,62.5,17,,,,25,54.5,79.5,25,0.0,0.0
H57,,,,62.5,0,,,,930,-867.5,62.5,930,0.0,0.0
H58,,,,62.5,905,,,,36,931.5,967.5,36,0.0,0.0
H59,,,,62.5,11,,,,409,-335.5,73.5,409,0.0,0.0
H60,,,,62.5,384,,,,41,405.5,446.5,41,0.0,0.0
H61,,,,62.5,16,,,,78,0.5,78.5,78,0.0,0.0
H62,,,,62.5,53,,,,25,90.5,115.5,25,0.0,0.0
H63,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H64,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H65,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H66,,,,62.5,0,,,,58,4.5,62.5,58,0.0,0.0
H67,,,,62.5,33,,,,64,31.5,95.5,64,0.0,0.0
H68,,,,62.5,39,,,,29,72.5,101.5,29,0.0,0.0
H69,,,,62.5,4,,,,356,-289.5,66.5,356,0.0,0.0
H70,,,,62.5,331,,,,25,368.5,393.5,25,0.0,0.0
H71,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H72,,,,62.5,0,,,,46,16.5,62.5,46,0.0,0.0
H73,,,,62.5,21,,,,31,52.5,83.5,31,0.0,0.0
H74,,,,62.5,6,,,,25,43.5,68.5,25,0.0,0.0
H75,,,,62.5,0,,,,70,-7.5,62.5,70,0.0,0.0
H76,,,,62.5,45,,,,189,-81.5,107.5,189,0.0,0.0
H77,,,,62.5,164,,,,37,189.5,226.5,37,0.0,0.0
H78,,,,62.5,12,,,,25,49.5,74.5,25,0.0,0.0
H79,,,,62.5,0,,,,64,-1.5,62.5,64,0.0,0.0
H80,,,,62.5,39,,,,47,54.5,101.5,47,0.0,0.0
H81,,,,62.5,22,,,,506,-421.5,84.5,506,0.0,0.0
H82,,,,62.5,481,,,,26,517.5,543.5,26,0.0,0.0
H83,,,,62.5,1,,,,365,-301.5,63.5,365,0.0,0.0
H84,,,,62.5,340,,,,554,-151.5,402.5,554,0.0,0.0
H85,,,,62.5,529,,,,762,-170.5,591.5,762,0.0,0.0
H86,,,,62.5,737,,,,27,772.5,799.5,27,0.0,0.0
H87,,,,62.5,2,,,,25,39.5,64.5,25,0.0,0.0
H88,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H89,,,,62.5,0,,,,25,37.5,62.5,25,0.0,0.0
H90,,,,62.5,0,,,,47,15.5,62.5,47,0.0,0.0
H91,,,,62.5,22,,,,43,41.5,84.5,43,0.0,0.0
H92,,,,62.5,18,,,,25,55.5,80.5,25,0.0,0.0
H93,,,,62.5,0,,,,30,32.5,62.5,30,0.0,0.0
H94,,,,62.5,5,,,,81,-13.5,67.5,81,0.0,0.0
H95,,,,62.5,56,,,,26,92.5,118.5,26,0.0,0.0
