agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,7661.0,-7661.0,0,7661.0,0.0,0.0
H1,,,,,,,,0,0,0,0.0,0.0
H2,,,,147.0,,,,147.0,147.0,0,0.0,0.0
H3,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H4,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H5,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H6,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H7,,,,5,,,,5,5,0,0.0,0.0
H8,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H9,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H10,,,,,,,,0,0,0,0.0,0.0
H11,,,,,,,,0,0,0,0.0,0.0
H12,,,,381.0,,,,381.0,381.0,0,0.0,0.0
H13,,,,82.0,,,,82.0,82.0,0,0.0,0.0
H14,,,,,,,,0,0,0,0.0,0.0
H15,,,,437.0,,,,437.0,437.0,0,0.0,0.0
H16,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H17,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H18,,,,36.0,,,,36.0,36.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,122.0,,,,122.0,122.0,0,0.0,0.0
H23,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H24,,,,,,,,0,0,0,0.0,0.0
H25,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H26,,,,22.0,,,,22.0,22.0,0,0.0,0.0
H27,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H28,,,,11.0,,,,11.0,11.0,0,0.0,0.0
H29,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,367.0,,,,367.0,367.0,0,0.0,0.0
H33,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H34,,,,45.0,,,,45.0,45.0,0,0.0,0.0
H35,,,,,,,,0,0,0,0.0,0.0
H36,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H37,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H38,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H39,,,,7.0,,,,7.0,7.0,0,0.0,0.0
H40,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H41,,,,,,,,0,0,0,0.0,0.0
H42,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H43,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H44,,,,,,,,0,0,0,0.0,0.0
H45,,,,423.0,,,,423.0,423.0,0,0.0,0.0
H46,,,,89.0,,,,89.0,89.0,0,0.0,0.0
H47,,,,27,,,,27,27,0,0.0,0.0
H48,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H49,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H50,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H51,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H52,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H53,,,,,,,,0,0,0,0.0,0.0
H54,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H55,,,,64.0,,,,64.0,64.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H58,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H59,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H60,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H61,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H62,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H63,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
H65,,,,108.0,,,,108.0,108.0,0,0.0,0.0
H66,,,,,,,,0,0,0,0.0,0.0
H67,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H68,,,,,,,,0,0,0,0.0,0.0
H69,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H70,,,,225.0,,,,225.0,225.0,0,0.0,0.0
H71,,,,161.0,,,,161.0,161.0,0,0.0,0.0
H72,,,,1,,,,1,1,0,0.0,0.0
H73,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H74,,,,51.0,,,,51.0,51.0,0,0.0,0.0
H75,,,,53.0,,,,53.0,53.0,0,0.0,0.0
H76,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H77,,,,,,,,0,0,0,0.0,0.0
H78,,,,138.0,,,,138.0,138.0,0,0.0,0.0
H79,,,,,,,,0,0,0,0.0,0.0
H80,,,,175.0,,,,175.0,175.0,0,0.0,0.0
H81,,,,134.0,,,,134.0,134.0,0,0.0,0.0
H82,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H83,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H84,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H85,,,,9.0,,,,9.0,9.0,0,0.0,0.0
H86,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H87,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H88,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H89,,,,39.0,,,,39.0,39.0,0,0.0,0.0
H90,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H91,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H92,,,,,,,,0,0,0,0.0,0.0
H93,,,,,,,,0,0,0,0.0,0.0
H94,,,,145.0,,,,145.0,145.0,0,0.0,0.0
H95,,,,,,,,0,0,0,0.0,0.0
H96,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H97,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H98,,,,,,,,0,0,0,0.0,0.0
H99,,,,94.0,,,,94.0,94.0,0,0.0,0.0
H100,,,,13.0,,,,13.0,13.0,0,0.0,0.0
dealer_short,,,,934.0,,,,934.0,934.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,7661.0,,,7661.0,0,7661.0,7661.0,0.0,0.0
SYSTEM,system,System Total,7661.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,7661.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
