P_prefix,amount,day,payee,payer,step
38,38,1,H3,H2,1
51,13,1,H43,H42,2
57,6,1,H73,H72,3
79,22,1,H93,H92,4
16,16,2,H36,H35,1
47,31,2,H66,H65,2
64,17,2,H86,H85,3
50,50,3,H9,H8,1
70,20,3,H39,H38,2
108,38,3,H79,H78,3
129,21,3,H89,H88,4
157,28,3,H99,H98,5
3,3,4,H22,H21,1
38,35,4,H52,H51,2
88,50,4,H62,H61,3
110,22,4,H82,H81,4
132,22,4,H92,H91,5
50,50,5,H25,H24,1
74,24,5,H55,H54,2
121,47,5,H75,H74,3
151,30,5,H85,H84,4
33,33,6,H8,H7,1
47,14,6,H38,H37,2
65,18,6,H68,H67,3
73,8,6,H98,H97,4
10,10,7,H41,H40,1
60,50,7,H51,H50,2
78,18,7,H61,H60,3
118,40,7,H1,H100,4
13,13,8,H14,H13,1
85,72,8,H64,H63,2
108,23,8,H84,H83,3
146,38,8,H94,H93,4
2,2,9,H7,H6,1
30,28,9,H17,H16,2
40,10,9,H47,H46,3
78,38,9,H57,H56,4
89,11,9,H77,H76,5
113,24,9,H87,H86,6
96,96,10,H30,H29,1
115,19,10,H40,H39,2
139,24,10,H50,H49,3
168,29,10,H60,H59,4
211,43,10,H70,H69,5
217,6,10,H80,H79,6
271,54,10,H90,H89,7
