agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,15807.0,,-15807.0,0,15807.0,0.0,0.0
H1,,,,6117.0,,,,,3100,3017.0,6117.0,3100,0.0,0.0
H2,,,,897.0,,,,,,897.0,897.0,0,0.0,0.0
H3,,,,3224.0,,,,,2321,903.0,3224.0,2321,0.0,0.0
H4,,,,,4421,,,,657,3764,4421,657,0.0,0.0
H5,,,,1376.0,,,,,6226,-4850.0,1376.0,6226,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,1250.0,500,,,,,1750.0,1750.0,0,0.0,0.0
big_long,,,,2193.0,500,,,,,2693.0,2693.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,5883,,,,,5883,5883,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,15807.0,12304,,,15807.0,12304,0,28111.0,28111.0,0.0,0.0
SYSTEM,system,System Total,28111.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,28111.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
