agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,18647.0,,-18647.0,0,18647.0,0.0,0.0
H1,,,,5791.0,,,,,2584,3207.0,5791.0,2584,0.0,0.0
H2,,,,1079.0,2084,,,,,3163.0,3163.0,0,0.0,0.0
H3,,,,3329.0,,,,,3109,220.0,3329.0,3109,0.0,0.0
H4,,,,4718.0,,,,,3727,991.0,4718.0,3727,0.0,0.0
H5,,,,1059,3657,,,,4157,559,4716,4157,0.0,0.0
big_short,,,,625.0,1000,,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,1125.0,500,,,,,1625.0,1625.0,0,0.0,0.0
big_long,,,,921,500,,,,,1421,1421,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,5836,,,,,5836,5836,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,18647.0,13577,,,18647.0,13577,0,32224.0,32224.0,0.0,0.0
SYSTEM,system,System Total,32224.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,32224.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
