agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,20646.0,,-20646.0,0,20646.0,0.0,0.0
H1,,,,3123.0,,,,,6049,-2926.0,3123.0,6049,0.0,0.0
H2,,,,3174.0,,,,,,3174.0,3174.0,0,0.0,0.0
H3,,,,5689.0,,,,,2770,2919.0,5689.0,2770,0.0,0.0
H4,,,,2500.0,2270,,,,945,3825.0,4770.0,945,0.0,0.0
H5,,,,3921.0,,,,,1192,2729.0,3921.0,1192,0.0,0.0
big_short,,,,72.3333333333334,1692,,,,,1764.3333333333335,1764.3333333333335,0,0.0,0.0
big_mid,,,,1333.3333333333335,500,,,,,1833.3333333333335,1833.3333333333335,0,0.0,0.0
big_long,,,,833.3333333333334,500,,,,,1333.3333333333335,1333.3333333333335,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,5994,,,,,5994,5994,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,20646.0,10956,,,20646.0,10956,0,31602.0,31602.0,0.0,0.0
SYSTEM,system,System Total,31602.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,31602.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
