agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,14877.0,,-14877.0,0,14877.0,0.0,0.0
H1,,,,1532.0,,,,,3098,-1566.0,1532.0,3098,0.0,0.0
H2,,,,2833.0,,,,,8110,-5277.0,2833.0,8110,0.0,0.0
H3,,,,7474.0,,,,,763,6711.0,7474.0,763,0.0,0.0
H4,,,,849.0,,,,,1518,-669.0,849.0,1518,0.0,0.0
H5,,,,1439.0,,,,,1508,-69.0,1439.0,1508,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,,8610,,,,,8610,8610,0,0.0,0.0
big_long,,,,,1508,,,,,1508,1508,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,3879,,,,,3879,3879,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,14877.0,14997,,,14877.0,14997,0,29874.0,29874.0,0.0,0.0
SYSTEM,system,System Total,29874.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,29874.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
