agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,9814.0,-9814.0,0,9814.0,0.0,0.0
H1,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H2,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H3,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H4,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H5,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,,,,,0,0,0,0.0,0.0
H8,,,,226.0,,,,226.0,226.0,0,0.0,0.0
H9,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H10,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H11,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H12,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H13,,,,,,,,0,0,0,0.0,0.0
H14,,,,219.0,,,,219.0,219.0,0,0.0,0.0
H15,,,,224.0,,,,224.0,224.0,0,0.0,0.0
H16,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H19,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H20,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H21,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H22,,,,74.0,,,,74.0,74.0,0,0.0,0.0
H23,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H24,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H25,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H26,,,,111.0,,,,111.0,111.0,0,0.0,0.0
H27,,,,,,,,0,0,0,0.0,0.0
H28,,,,243.0,,,,243.0,243.0,0,0.0,0.0
H29,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,,,,,0,0,0,0.0,0.0
H32,,,,302.0,,,,302.0,302.0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,125.0,,,,125.0,125.0,0,0.0,0.0
H35,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H36,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,98.0,,,,98.0,98.0,0,0.0,0.0
H39,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H40,,,,59.0,,,,59.0,59.0,0,0.0,0.0
H41,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H42,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H45,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H46,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H47,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H48,,,,,,,,0,0,0,0.0,0.0
H49,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H50,,,,225.0,,,,225.0,225.0,0,0.0,0.0
H51,,,,57.0,,,,57.0,57.0,0,0.0,0.0
H52,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H53,,,,27.0,,,,27.0,27.0,0,0.0,0.0
H54,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H55,,,,42.0,,,,42.0,42.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,272.0,,,,272.0,272.0,0,0.0,0.0
H58,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H59,,,,,,,,0,0,0,0.0,0.0
H60,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H61,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H62,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H63,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
H65,,,,,,,,0,0,0,0.0,0.0
H66,,,,190.0,,,,190.0,190.0,0,0.0,0.0
H67,,,,28.0,,,,28.0,28.0,0,0.0,0.0
H68,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H69,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H70,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H71,,,,,,,,0,0,0,0.0,0.0
H72,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H73,,,,72.0,,,,72.0,72.0,0,0.0,0.0
H74,,,,,,,,0,0,0,0.0,0.0
H75,,,,260.0,,,,260.0,260.0,0,0.0,0.0
H76,,,,142.0,,,,142.0,142.0,0,0.0,0.0
H77,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H78,,,,,,,,0,0,0,0.0,0.0
H79,,,,112.0,,,,112.0,112.0,0,0.0,0.0
H80,,,,,,,,0,0,0,0.0,0.0
H81,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H82,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H83,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H84,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H85,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H86,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H87,,,,115.0,,,,115.0,115.0,0,0.0,0.0
