agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,14736.0,,-14736.0,0,14736.0,0.0,0.0
H1,,,,2500.0,72,,,,533,2039.0,2572.0,533,0.0,0.0
H2,,,,2526.0,,,,,12888,-10362.0,2526.0,12888,0.0,0.0
H3,,,,2460.0,12421,,,,505,14376.0,14881.0,505,0.0,0.0
H4,,,,2500.0,5,,,,500,2005.0,2505.0,500,0.0,0.0
H5,,,,2500.0,0,,,,572,1928.0,2500.0,572,0.0,0.0
big_short,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_mid,,,,750.0,1000,,,,,1750.0,1750.0,0,0.0,0.0
big_long,,,,750.0,500,,,,,1250.0,1250.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,14736.0,14998,,,14736.0,14998,0,29734.0,29734.0,0.0,0.0
SYSTEM,system,System Total,29734.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,29734.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
