agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,23978.0,,-23978.0,0,23978.0,0.0,0.0
H1,,,,4500.0,8076,,,,,12576.0,12576.0,0,0.0,0.0
H2,,,,277.0,3245,,,,,3522.0,3522.0,0,0.0,0.0
H3,,,,4355.0,,,,,1185,3170.0,4355.0,1185,0.0,0.0
H4,,,,5000.0,685,,,,3745,1940.0,5685.0,3745,0.0,0.0
H5,,,,7596.0,,,,,8576,-980.0,7596.0,8576,0.0,0.0
big_short,,,,916.6666666666667,500,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_mid,,,,916.6666666666667,500,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_long,,,,416.6666666666667,500,,,,,916.6666666666667,916.6666666666667,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,23978.0,13506,,,23978.0,13506,0,37484.0,37484.0,0.0,0.0
SYSTEM,system,System Total,37484.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,37484.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
