P_prefix,amount,day,payee,payer,step
47,47,1,H2,H1,1
87,87,1,H3,H2,2
87,31,1,H4,H3,3
200,113,1,H6,H5,4
200,57,1,H7,H6,5
255,112,1,H8,H7,6
255,67,1,H9,H8,7
255,35,1,H10,H9,8
255,33,1,H11,H10,9
269,47,1,H12,H11,10
340,118,1,H13,H12,11
340,54,1,H14,H13,12
503,163,1,H16,H15,13
503,161,1,H17,H16,14
503,45,1,H18,H17,15
575,117,1,H19,H18,16
599,141,1,H20,H19,17
599,90,1,H21,H20,18
599,62,1,H22,H21,19
655,118,1,H23,H22,20
655,90,1,H24,H23,21
730,165,1,H25,H24,22
737,7,1,H27,H26,23
857,120,1,H29,H28,24
857,69,1,H30,H29,25
925,137,1,H31,H30,26
1191,266,1,H33,H32,27
1244,319,1,H34,H33,28
1244,74,1,H35,H34,29
1250,80,1,H36,H35,30
1250,77,1,H37,H36,31
1250,30,1,H38,H37,32
1291,71,1,H39,H38,33
1291,24,1,H40,H39,34
1366,99,1,H41,H40,35
1366,71,1,H42,H41,36
1366,25,1,H43,H42,37
1399,33,1,H45,H44,38
1399,18,1,H46,H45,39
1401,20,1,H47,H46,40
1415,34,1,H48,H47,41
1418,37,1,H49,H48,42
1518,137,1,H50,H49,43
1518,11,1,H51,H50,44
1538,31,1,H52,H51,45
1610,72,1,H54,H53,46
1610,64,1,H55,H54,47
1731,121,1,H57,H56,48
1731,71,1,H58,H57,49
1731,68,1,H59,H58,50
1773,110,1,H60,H59,51
1902,129,1,H62,H61,52
1929,156,1,H63,H62,53
1929,50,1,H64,H63,54
1929,32,1,H65,H64,55
1985,56,1,H67,H66,56
1985,51,1,H68,H67,57
2040,106,1,H69,H68,58
2040,75,1,H70,H69,59
2119,154,1,H71,H70,60
2119,72,1,H72,H71,61
2119,33,1,H73,H72,62
2119,28,1,H74,H73,63
2155,64,1,H75,H74,64
2155,63,1,H76,H75,65
2155,46,1,H77,H76,66
2155,37,1,H78,H77,67
2155,33,1,H79,H78,68
2196,74,1,H80,H79,69
2211,89,1,H81,H80,70
2211,78,1,H82,H81,71
2211,36,1,H83,H82,72
2355,144,1,H85,H84,73
2355,144,1,H86,H85,74
2355,71,1,H87,H86,75
2355,38,1,H88,H87,76
2355,9,1,H89,H88,77
2430,75,1,H91,H90,78
2430,26,1,H92,H91,79
2538,108,1,H94,H93,80
2582,44,1,H96,H95,81
2582,34,1,H97,H96,82
2681,133,1,H98,H97,83
2681,17,1,H99,H98,84
2687,53,1,H1,H100,85
