P_prefix,amount,day,payee,payer,step
64,64,1,H3,H2,1
159,95,1,H5,H4,2
159,91,1,H6,H5,3
180,112,1,H7,H6,4
236,56,1,H9,H8,5
378,142,1,H11,H10,6
378,94,1,H12,H11,7
393,109,1,H13,H12,8
393,88,1,H14,H13,9
393,69,1,H15,H14,10
393,62,1,dealer_short,H15,11
512,119,1,H19,H18,12
544,32,1,H21,H20,13
643,99,1,H24,H23,14
644,100,1,H25,H24,15
644,70,1,H26,H25,16
733,89,1,H28,H27,17
828,95,1,H30,H29,18
888,60,1,H32,H31,19
1001,113,1,H35,H34,20
1001,71,1,H36,H35,21
1020,90,1,H37,H36,22
1077,57,1,H39,H38,23
1136,59,1,H41,H40,24
1136,49,1,H42,H41,25
1228,92,1,H44,H43,26
1228,25,1,H45,H44,27
1307,79,1,H48,H47,28
1307,75,1,H49,H48,29
1307,20,1,H50,H49,30
1372,65,1,H52,H51,31
1372,59,1,H53,H52,32
1393,80,1,H54,H53,33
1399,86,1,H55,H54,34
1399,80,1,H56,H55,35
1491,92,1,H60,H59,36
1579,88,1,dealer_short,H61,37
1677,98,1,dealer_short,H62,38
1797,120,1,H64,H63,39
1884,87,1,H66,H65,40
1884,86,1,H67,H66,41
1884,59,1,H68,H67,42
1884,59,1,H69,H68,43
1978,94,1,dealer_short,H70,44
2100,122,1,H72,H71,45
2100,82,1,H73,H72,46
2104,86,1,H74,H73,47
2105,87,1,H75,H74,48
2116,98,1,H76,H75,49
2194,78,1,H78,H77,50
2194,71,1,H79,H78,51
2239,45,1,H81,H80,52
2248,54,1,H82,H81,53
2331,83,1,H85,H84,54
2423,92,1,H87,H86,55
2423,20,1,H88,H87,56
2529,106,1,H90,H89,57
2529,94,1,H91,H90,58
2529,61,1,H92,H91,59
2559,30,1,H95,H94,60
2614,55,1,H97,H96,61
2619,60,1,H98,H97,62
2628,69,1,H99,H98,63
2723,95,1,H1,H100,64
