agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,3690.0,-3690.0,0,3690.0,0.0,0.0
H1,,,,95,,,,95,95,0,0.0,0.0
H2,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H5,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H6,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H7,,,,,,,,0,0,0,0.0,0.0
H8,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,127.0,,,,127.0,127.0,0,0.0,0.0
H11,,,,73.0,,,,73.0,73.0,0,0.0,0.0
H12,,,,10.0,,,,10.0,10.0,0,0.0,0.0
H13,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H14,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H15,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H16,,,,,,,,0,0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H19,,,,,,,,0,0,0,0.0,0.0
H20,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,,,,,0,0,0,0.0,0.0
H23,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H24,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H25,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H26,,,,,,,,0,0,0,0.0,0.0
H27,,,,63.0,,,,63.0,63.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H30,,,,,,,,0,0,0,0.0,0.0
H31,,,,85.0,,,,85.0,85.0,0,0.0,0.0
H32,,,,,,,,0,0,0,0.0,0.0
H33,,,,,,,,0,0,0,0.0,0.0
H34,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H35,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H36,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H37,,,,,,,,0,0,0,0.0,0.0
H38,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H39,,,,,,,,0,0,0,0.0,0.0
H40,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H41,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H42,,,,,,,,0,0,0,0.0,0.0
H43,,,,7.0,,,,7.0,7.0,0,0.0,0.0
H44,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H45,,,,,,,,0,0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H48,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H49,,,,80.0,,,,80.0,80.0,0,0.0,0.0
H50,,,,,,,,0,0,0,0.0,0.0
H51,,,,5.0,,,,5.0,5.0,0,0.0,0.0
H52,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H53,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H54,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H55,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,,,,,0,0,0,0.0,0.0
H58,,,,,,,,0,0,0,0.0,0.0
H59,,,,88.0,,,,88.0,88.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H62,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H63,,,,12.0,,,,12.0,12.0,0,0.0,0.0
H64,,,,,,,,0,0,0,0.0,0.0
H65,,,,101.0,,,,101.0,101.0,0,0.0,0.0
H66,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H67,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H68,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H69,,,,,,,,0,0,0,0.0,0.0
H70,,,,15.0,,,,15.0,15.0,0,0.0,0.0
H71,,,,6.0,,,,6.0,6.0,0,0.0,0.0
H72,,,,65.0,,,,65.0,65.0,0,0.0,0.0
H73,,,,21.0,,,,21.0,21.0,0,0.0,0.0
H74,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H75,,,,14.0,,,,14.0,14.0,0,0.0,0.0
H76,,,,,,,,0,0,0,0.0,0.0
H77,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H78,,,,32.0,,,,32.0,32.0,0,0.0,0.0
H79,,,,,,,,0,0,0,0.0,0.0
H80,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H81,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H82,,,,,,,,0,0,0,0.0,0.0
H83,,,,,,,,0,0,0,0.0,0.0
H84,,,,46.0,,,,46.0,46.0,0,0.0,0.0
H85,,,,,,,,0,0,0,0.0,0.0
H86,,,,41.0,,,,41.0,41.0,0,0.0,0.0
H87,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H88,,,,,,,,0,0,0,0.0,0.0
H89,,,,8.0,,,,8.0,8.0,0,0.0,0.0
H90,,,,37.0,,,,37.0,37.0,0,0.0,0.0
H91,,,,58.0,,,,58.0,58.0,0,0.0,0.0
H92,,,,,,,,0,0,0,0.0,0.0
H93,,,,,,,,0,0,0,0.0,0.0
H94,,,,106.0,,,,106.0,106.0,0,0.0,0.0
H95,,,,,,,,0,0,0,0.0,0.0
H96,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H97,,,,20.0,,,,20.0,20.0,0,0.0,0.0
H98,,,,16.0,,,,16.0,16.0,0,0.0,0.0
H99,,,,,,,,0,0,0,0.0,0.0
H100,,,,24.0,,,,24.0,24.0,0,0.0,0.0
dealer_short,,,,843.0,,,,843.0,843.0,0,0.0,0.0
vbt_short,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,3690.0,,,3690.0,0,3690.0,3690.0,0.0,0.0
SYSTEM,system,System Total,3690.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,3690.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
