P_prefix,amount,day,payee,payer,step
7,7,1,H33,H32,1
17,10,1,dealer_short,H42,2
18,1,1,H83,H82,3
36,18,1,H93,H92,4
9,9,3,H9,H8,1
11,2,3,dealer_short,H53,2
149,138,3,H64,H63,3
214,65,3,H74,H73,4
215,1,3,dealer_short,H88,5
216,1,3,dealer_short,H98,6
43,43,5,dealer_short,H4,1
89,46,5,H20,H19,2
104,15,5,H25,H24,3
115,11,5,dealer_short,H49,4
169,54,5,dealer_short,H59,5
177,8,5,H80,H79,6
178,1,5,H85,H84,7
196,18,5,H95,H94,8
77,77,7,H6,H5,1
84,7,7,H16,H15,2
106,22,7,dealer_short,H30,3
115,9,7,H81,H80,4
120,5,7,H86,H85,5
125,5,7,H91,H90,6
132,7,7,H96,H95,7
148,16,7,dealer_short,H100,8
46,46,9,H7,H6,1
73,27,9,H37,H36,2
90,17,9,H42,H41,3
139,49,9,dealer_short,H46,4
141,2,9,dealer_short,H61,5
151,10,9,dealer_short,H76,6
192,41,9,H82,H81,7
196,4,9,H87,H86,8
198,2,9,H97,H96,9
