agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20000.0,-20000.0,0,20000.0,0.0,0.0
H1,,,,109.0,,,,109.0,109.0,0,0.0,0.0
H2,,,,295.0,,,,295.0,295.0,0,0.0,0.0
H3,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H4,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H5,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H6,,,,235.0,,,,235.0,235.0,0,0.0,0.0
H7,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H8,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H9,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H10,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H11,,,,121.0,,,,121.0,121.0,0,0.0,0.0
H12,,,,280.0,,,,280.0,280.0,0,0.0,0.0
H13,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H14,,,,255.0,,,,255.0,255.0,0,0.0,0.0
H15,,,,204.0,,,,204.0,204.0,0,0.0,0.0
H16,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H17,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H18,,,,177.0,,,,177.0,177.0,0,0.0,0.0
H19,,,,223.0,,,,223.0,223.0,0,0.0,0.0
H20,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H21,,,,,,,,0,0,0,0.0,0.0
H22,,,,389.0,,,,389.0,389.0,0,0.0,0.0
H23,,,,203.0,,,,203.0,203.0,0,0.0,0.0
H24,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H25,,,,,,,,0,0,0,0.0,0.0
H26,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H27,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H28,,,,208.0,,,,208.0,208.0,0,0.0,0.0
H29,,,,,,,,0,0,0,0.0,0.0
H30,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H31,,,,79.0,,,,79.0,79.0,0,0.0,0.0
H32,,,,222.0,,,,222.0,222.0,0,0.0,0.0
H33,,,,299.0,,,,299.0,299.0,0,0.0,0.0
H34,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H35,,,,146.0,,,,146.0,146.0,0,0.0,0.0
H36,,,,259.0,,,,259.0,259.0,0,0.0,0.0
