agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20736.0,-20736.0,0,20736.0,0.0,0.0
H1,,,,232.0,,,,232.0,232.0,0,0.0,0.0
H2,,,,217.0,,,,217.0,217.0,0,0.0,0.0
H3,,,,185.0,,,,185.0,185.0,0,0.0,0.0
H4,,,,33.0,,,,33.0,33.0,0,0.0,0.0
H5,,,,288.0,,,,288.0,288.0,0,0.0,0.0
H6,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H7,,,,266.0,,,,266.0,266.0,0,0.0,0.0
H8,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H9,,,,246.0,,,,246.0,246.0,0,0.0,0.0
H10,,,,166.0,,,,166.0,166.0,0,0.0,0.0
H11,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H12,,,,190.0,,,,190.0,190.0,0,0.0,0.0
H13,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H14,,,,214.0,,,,214.0,214.0,0,0.0,0.0
H15,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H16,,,,19.0,,,,19.0,19.0,0,0.0,0.0
H17,,,,418.0,,,,418.0,418.0,0,0.0,0.0
H18,,,,155.0,,,,155.0,155.0,0,0.0,0.0
H19,,,,239.0,,,,239.0,239.0,0,0.0,0.0
H20,,,,135.0,,,,135.0,135.0,0,0.0,0.0
H21,,,,268.0,,,,268.0,268.0,0,0.0,0.0
H22,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H23,,,,289.0,,,,289.0,289.0,0,0.0,0.0
H24,,,,99.0,,,,99.0,99.0,0,0.0,0.0
H25,,,,361.0,,,,361.0,361.0,0,0.0,0.0
H26,,,,202.0,,,,202.0,202.0,0,0.0,0.0
H27,,,,170.0,,,,170.0,170.0,0,0.0,0.0
H28,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H29,,,,129.0,,,,129.0,129.0,0,0.0,0.0
H30,,,,376.0,,,,376.0,376.0,0,0.0,0.0
H31,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H32,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H33,,,,266.0,,,,266.0,266.0,0,0.0,0.0
H34,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H35,,,,219.0,,,,219.0,219.0,0,0.0,0.0
H36,,,,217.0,,,,217.0,217.0,0,0.0,0.0
H37,,,,167.0,,,,167.0,167.0,0,0.0,0.0
H38,,,,225.0,,,,225.0,225.0,0,0.0,0.0
H39,,,,96.0,,,,96.0,96.0,0,0.0,0.0
H40,,,,259.0,,,,259.0,259.0,0,0.0,0.0
H41,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H42,,,,325.0,,,,325.0,325.0,0,0.0,0.0
H43,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H44,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H45,,,,186.0,,,,186.0,186.0,0,0.0,0.0
H46,,,,102.0,,,,102.0,102.0,0,0.0,0.0
H47,,,,279.0,,,,279.0,279.0,0,0.0,0.0
H48,,,,276.0,,,,276.0,276.0,0,0.0,0.0
H49,,,,24.0,,,,24.0,24.0,0,0.0,0.0
H50,,,,347.0,,,,347.0,347.0,0,0.0,0.0
H51,,,,221.0,,,,221.0,221.0,0,0.0,0.0
H52,,,,150.0,,,,150.0,150.0,0,0.0,0.0
H53,,,,240.0,,,,240.0,240.0,0,0.0,0.0
H54,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H55,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,413.0,,,,413.0,413.0,0,0.0,0.0
H58,,,,228.0,,,,228.0,228.0,0,0.0,0.0
H59,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
H61,,,,245.0,,,,245.0,245.0,0,0.0,0.0
H62,,,,330.0,,,,330.0,330.0,0,0.0,0.0
H63,,,,279.0,,,,279.0,279.0,0,0.0,0.0
H64,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H65,,,,119.0,,,,119.0,119.0,0,0.0,0.0
H66,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H67,,,,254.0,,,,254.0,254.0,0,0.0,0.0
H68,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H69,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H70,,,,297.0,,,,297.0,297.0,0,0.0,0.0
H71,,,,194.0,,,,194.0,194.0,0,0.0,0.0
H72,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H73,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H74,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H75,,,,203.0,,,,203.0,203.0,0,0.0,0.0
H76,,,,267.0,,,,267.0,267.0,0,0.0,0.0
H77,,,,,,,,0,0,0,0.0,0.0
H78,,,,421.0,,,,421.0,421.0,0,0.0,0.0
H79,,,,212.0,,,,212.0,212.0,0,0.0,0.0
H80,,,,175.0,,,,175.0,175.0,0,0.0,0.0
H81,,,,113.0,,,,113.0,113.0,0,0.0,0.0
H82,,,,333.0,,,,333.0,333.0,0,0.0,0.0
H83,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H84,,,,270.0,,,,270.0,270.0,0,0.0,0.0
H85,,,,174.0,,,,174.0,174.0,0,0.0,0.0
H86,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H87,,,,181.0,,,,181.0,181.0,0,0.0,0.0
