agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,10497.0,-10497.0,0,10497.0,0.0,0.0
H1,,,,91.0,,,,91.0,91.0,0,0.0,0.0
H2,,,,62.0,,,,62.0,62.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,117.0,,,,117.0,117.0,0,0.0,0.0
H5,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H6,,,,,,,,0,0,0,0.0,0.0
H7,,,,123.0,,,,123.0,123.0,0,0.0,0.0
H8,,,,38,,,,38,38,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,155.0,,,,155.0,155.0,0,0.0,0.0
H11,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H12,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H13,,,,4.0,,,,4.0,4.0,0,0.0,0.0
H14,,,,92.0,,,,92.0,92.0,0,0.0,0.0
H15,,,,67.0,,,,67.0,67.0,0,0.0,0.0
H16,,,,1.0,,,,1.0,1.0,0,0.0,0.0
H17,,,,,,,,0,0,0,0.0,0.0
H18,,,,77.0,,,,77.0,77.0,0,0.0,0.0
H19,,,,55.0,,,,55.0,55.0,0,0.0,0.0
H20,,,,159.0,,,,159.0,159.0,0,0.0,0.0
H21,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H22,,,,114.0,,,,114.0,114.0,0,0.0,0.0
H23,,,,,,,,0,0,0,0.0,0.0
H24,,,,148.0,,,,148.0,148.0,0,0.0,0.0
H25,,,,70.0,,,,70.0,70.0,0,0.0,0.0
H26,,,,17.0,,,,17.0,17.0,0,0.0,0.0
H27,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H28,,,,,,,,0,0,0,0.0,0.0
H29,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H30,,,,87.0,,,,87.0,87.0,0,0.0,0.0
H31,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H32,,,,56.0,,,,56.0,56.0,0,0.0,0.0
H33,,,,29.0,,,,29.0,29.0,0,0.0,0.0
H34,,,,3.0,,,,3.0,3.0,0,0.0,0.0
H35,,,,128.0,,,,128.0,128.0,0,0.0,0.0
H36,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H37,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H38,,,,71.0,,,,71.0,71.0,0,0.0,0.0
H39,,,,,,,,0,0,0,0.0,0.0
H40,,,,235.0,,,,235.0,235.0,0,0.0,0.0
H41,,,,47.0,,,,47.0,47.0,0,0.0,0.0
H42,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,40.0,,,,40.0,40.0,0,0.0,0.0
H45,,,,156.0,,,,156.0,156.0,0,0.0,0.0
H46,,,,50.0,,,,50.0,50.0,0,0.0,0.0
H47,,,,25.0,,,,25.0,25.0,0,0.0,0.0
H48,,,,84.0,,,,84.0,84.0,0,0.0,0.0
H49,,,,,,,,0,0,0,0.0,0.0
H50,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H51,,,,52.0,,,,52.0,52.0,0,0.0,0.0
H52,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H53,,,,48.0,,,,48.0,48.0,0,0.0,0.0
H54,,,,26.0,,,,26.0,26.0,0,0.0,0.0
H55,,,,83.0,,,,83.0,83.0,0,0.0,0.0
H56,,,,,,,,0,0,0,0.0,0.0
H57,,,,97.0,,,,97.0,97.0,0,0.0,0.0
H58,,,,78.0,,,,78.0,78.0,0,0.0,0.0
H59,,,,44.0,,,,44.0,44.0,0,0.0,0.0
H60,,,,,,,,0,0,0,0.0,0.0
