agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,22248.0,-22248.0,0,22248.0,0.0,0.0
H1,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H2,,,,2637.0,,,,2637.0,2637.0,0,0.0,0.0
H3,,,,1224.0,,,,1224.0,1224.0,0,0.0,0.0
H4,,,,1396.0,,,,1396.0,1396.0,0,0.0,0.0
H5,,,,3610.0,,,,3610.0,3610.0,0,0.0,0.0
big_short,,,,1625.0,,,,1625.0,1625.0,0,0.0,0.0
big_mid,,,,1625.0,,,,1625.0,1625.0,0,0.0,0.0
big_long,,,,3611.0,,,,3611.0,3611.0,0,0.0,0.0
dealer_short,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,6331.0,,,,6331.0,6331.0,0,0.0,0.0
dealer_mid,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,22248.0,,,22248.0,0,22248.0,22248.0,0.0,0.0
SYSTEM,system,System Total,22248.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,22248.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
