P_prefix,amount,day,payee,payer,step
9,9,1,H3,H2,1
142,133,1,H8,H7,2
166,24,1,H13,H12,3
316,150,1,H18,H17,4
474,158,1,H28,H27,5
517,43,1,H38,H37,6
535,18,1,H53,H52,7
537,2,1,H58,H57,8
547,10,1,H63,H62,9
610,63,1,H73,H72,10
620,10,1,H78,H77,11
635,15,1,H83,H82,12
657,22,1,H93,H92,13
752,95,1,H98,H97,14
2,2,3,H9,H8,1
46,44,3,H14,H13,2
111,65,3,H29,H28,3
114,3,3,H34,H33,4
142,28,3,H39,H38,5
144,2,3,H44,H43,6
169,25,3,H54,H53,7
187,18,3,H79,H78,8
234,47,3,H84,H83,9
51,51,5,H10,H9,1
96,45,5,H15,H14,2
101,5,5,H20,H19,3
283,182,5,H25,H24,4
370,87,5,H35,H34,5
423,53,5,H45,H44,6
468,45,5,H65,H64,7
493,25,5,H75,H74,8
508,15,5,H80,H79,9
511,3,5,H85,H84,10
529,18,5,H100,H99,11
32,32,7,H6,H5,1
216,184,7,H16,H15,2
355,139,7,H21,H20,3
372,17,7,H46,H45,4
380,8,7,H61,H60,5
384,4,7,H66,H65,6
404,20,7,H71,H70,7
513,109,7,H76,H75,8
575,62,7,H86,H85,9
713,138,7,H91,H90,10
799,86,7,H1,H100,11
183,183,9,H7,H6,1
191,8,9,H12,H11,2
269,78,9,H22,H21,3
281,12,9,H27,H26,4
319,38,9,H32,H31,5
322,3,9,H37,H36,6
340,18,9,H57,H56,7
352,12,9,H62,H61,8
353,1,9,H67,H66,9
466,113,9,H77,H76,10
468,2,9,H82,H81,11
473,5,9,H87,H86,12
