agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20000.0,-20000.0,0,20000.0,0.0,0.0
H1,,,,286.0,,,,286.0,286.0,0,0.0,0.0
H2,,,,191.0,,,,191.0,191.0,0,0.0,0.0
H3,,,,,,,,0,0,0,0.0,0.0
H4,,,,,,,,0,0,0,0.0,0.0
H5,,,,577.0,,,,577.0,577.0,0,0.0,0.0
H6,,,,49.0,,,,49.0,49.0,0,0.0,0.0
H7,,,,250.0,,,,250.0,250.0,0,0.0,0.0
H8,,,,331.0,,,,331.0,331.0,0,0.0,0.0
H9,,,,151.0,,,,151.0,151.0,0,0.0,0.0
H10,,,,251.0,,,,251.0,251.0,0,0.0,0.0
H11,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H12,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H13,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H14,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H15,,,,61.0,,,,61.0,61.0,0,0.0,0.0
H16,,,,,,,,0,0,0,0.0,0.0
H17,,,,434.0,,,,434.0,434.0,0,0.0,0.0
H18,,,,350.0,,,,350.0,350.0,0,0.0,0.0
H19,,,,195.0,,,,195.0,195.0,0,0.0,0.0
H20,,,,66.0,,,,66.0,66.0,0,0.0,0.0
H21,,,,261.0,,,,261.0,261.0,0,0.0,0.0
H22,,,,78,,,,78,78,0,0.0,0.0
H23,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H24,,,,18.0,,,,18.0,18.0,0,0.0,0.0
H25,,,,382.0,,,,382.0,382.0,0,0.0,0.0
H26,,,,188.0,,,,188.0,188.0,0,0.0,0.0
H27,,,,54.0,,,,54.0,54.0,0,0.0,0.0
H28,,,,293.0,,,,293.0,293.0,0,0.0,0.0
H29,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H30,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H31,,,,162.0,,,,162.0,162.0,0,0.0,0.0
H32,,,,38,,,,38,38,0,0.0,0.0
H33,,,,397.0,,,,397.0,397.0,0,0.0,0.0
H34,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H35,,,,287.0,,,,287.0,287.0,0,0.0,0.0
H36,,,,197.0,,,,197.0,197.0,0,0.0,0.0
H37,,,,160.0,,,,160.0,160.0,0,0.0,0.0
H38,,,,215.0,,,,215.0,215.0,0,0.0,0.0
H39,,,,,,,,0,0,0,0.0,0.0
H40,,,,428.0,,,,428.0,428.0,0,0.0,0.0
H41,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H42,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H43,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H44,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H45,,,,236.0,,,,236.0,236.0,0,0.0,0.0
H46,,,,,,,,0,0,0,0.0,0.0
H47,,,,417.0,,,,417.0,417.0,0,0.0,0.0
H48,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H49,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H50,,,,,,,,0,0,0,0.0,0.0
H51,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H52,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H53,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,425.0,,,,425.0,425.0,0,0.0,0.0
H56,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H57,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H58,,,,202.0,,,,202.0,202.0,0,0.0,0.0
H59,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H60,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H61,,,,196.0,,,,196.0,196.0,0,0.0,0.0
H62,,,,202.0,,,,202.0,202.0,0,0.0,0.0
H63,,,,210.0,,,,210.0,210.0,0,0.0,0.0
H64,,,,155.0,,,,155.0,155.0,0,0.0,0.0
H65,,,,241.0,,,,241.0,241.0,0,0.0,0.0
H66,,,,203.0,,,,203.0,203.0,0,0.0,0.0
H67,,,,1,,,,1,1,0,0.0,0.0
H68,,,,400.0,,,,400.0,400.0,0,0.0,0.0
H69,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H70,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H71,,,,220.0,,,,220.0,220.0,0,0.0,0.0
H72,,,,137.0,,,,137.0,137.0,0,0.0,0.0
H73,,,,263.0,,,,263.0,263.0,0,0.0,0.0
H74,,,,175.0,,,,175.0,175.0,0,0.0,0.0
H75,,,,116.0,,,,116.0,116.0,0,0.0,0.0
H76,,,,196.0,,,,196.0,196.0,0,0.0,0.0
H77,,,,303.0,,,,303.0,303.0,0,0.0,0.0
H78,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H79,,,,203.0,,,,203.0,203.0,0,0.0,0.0
H80,,,,,,,,0,0,0,0.0,0.0
H81,,,,413.0,,,,413.0,413.0,0,0.0,0.0
H82,,,,187.0,,,,187.0,187.0,0,0.0,0.0
H83,,,,168.0,,,,168.0,168.0,0,0.0,0.0
H84,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H85,,,,141.0,,,,141.0,141.0,0,0.0,0.0
H86,,,,257.0,,,,257.0,257.0,0,0.0,0.0
H87,,,,205.0,,,,205.0,205.0,0,0.0,0.0
H88,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H89,,,,,,,,0,0,0,0.0,0.0
H90,,,,262.0,,,,262.0,262.0,0,0.0,0.0
H91,,,,338.0,,,,338.0,338.0,0,0.0,0.0
H92,,,,178.0,,,,178.0,178.0,0,0.0,0.0
H93,,,,222.0,,,,222.0,222.0,0,0.0,0.0
H94,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H95,,,,200.0,,,,200.0,200.0,0,0.0,0.0
H96,,,,,,,,0,0,0,0.0,0.0
H97,,,,305.0,,,,305.0,305.0,0,0.0,0.0
H98,,,,295.0,,,,295.0,295.0,0,0.0,0.0
H99,,,,182.0,,,,182.0,182.0,0,0.0,0.0
H100,,,,132.0,,,,132.0,132.0,0,0.0,0.0
SYSTEM,,,,20000.0,,,20000.0,0,20000.0,20000.0,0.0,0.0
SYSTEM,system,System Total,20000.0,,Total Assets,summary,,,,,,
SYSTEM,system,System Total,20000.0,,Total Liabilities,summary,,,,,,
SYSTEM,system,System Total,0.0,,Total Equity,summary,,,,,,
