agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,13746.0,,-13746.0,0,13746.0,0.0,0.0
H1,,,,2556.0,,,,,3973,-1417.0,2556.0,3973,0.0,0.0
H2,,,,1640.0,,,,,,1640.0,1640.0,0,0.0,0.0
H3,,,,3262.0,,,,,5218,-1956.0,3262.0,5218,0.0,0.0
H4,,,,1250.0,4718,,,,1034,4934.0,5968.0,1034,0.0,0.0
H5,,,,1677.0,,,,,2037,-360.0,1677.0,2037,0.0,0.0
big_short,,,,,4473,,,,,4473,4473,0,0.0,0.0
big_mid,,,,2736.0,500,,,,,3236.0,3236.0,0,0.0,0.0
big_long,,,,625.0,500,,,,,1125.0,1125.0,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,2071,,,,,2071,2071,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,13746.0,12262,,,13746.0,12262,0,26008.0,26008.0,0.0,0.0
SYSTEM,system,System Total,26008.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,26008.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
