agent_id,agent_kind,agent_name,amount,assets_cash,item_name,item_type,liabilities_cash,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,20948.0,-20948.0,0,20948.0,0.0,0.0
H1,,,,229.0,,,,229.0,229.0,0,0.0,0.0
H2,,,,172.0,,,,172.0,172.0,0,0.0,0.0
H3,,,,226.0,,,,226.0,226.0,0,0.0,0.0
H4,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H5,,,,110.0,,,,110.0,110.0,0,0.0,0.0
H6,,,,302.0,,,,302.0,302.0,0,0.0,0.0
H7,,,,173.0,,,,173.0,173.0,0,0.0,0.0
H8,,,,221.0,,,,221.0,221.0,0,0.0,0.0
H9,,,,,,,,0,0,0,0.0,0.0
H10,,,,358.0,,,,358.0,358.0,0,0.0,0.0
H11,,,,230.0,,,,230.0,230.0,0,0.0,0.0
H12,,,,184.0,,,,184.0,184.0,0,0.0,0.0
H13,,,,76.0,,,,76.0,76.0,0,0.0,0.0
H14,,,,331.0,,,,331.0,331.0,0,0.0,0.0
H15,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H16,,,,323.0,,,,323.0,323.0,0,0.0,0.0
H17,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H18,,,,,,,,0,0,0,0.0,0.0
H19,,,,426.0,,,,426.0,426.0,0,0.0,0.0
H20,,,,,,,,0,0,0,0.0,0.0
H21,,,,365.0,,,,365.0,365.0,0,0.0,0.0
H22,,,,105.0,,,,105.0,105.0,0,0.0,0.0
H23,,,,274.0,,,,274.0,274.0,0,0.0,0.0
H24,,,,253.0,,,,253.0,253.0,0,0.0,0.0
H25,,,,202.0,,,,202.0,202.0,0,0.0,0.0
H26,,,,196.0,,,,196.0,196.0,0,0.0,0.0
H27,,,,198.0,,,,198.0,198.0,0,0.0,0.0
H28,,,,192.0,,,,192.0,192.0,0,0.0,0.0
H29,,,,189.0,,,,189.0,189.0,0,0.0,0.0
H30,,,,207.0,,,,207.0,207.0,0,0.0,0.0
H31,,,,104.0,,,,104.0,104.0,0,0.0,0.0
H32,,,,257.0,,,,257.0,257.0,0,0.0,0.0
H33,,,,244.0,,,,244.0,244.0,0,0.0,0.0
H34,,,,216.0,,,,216.0,216.0,0,0.0,0.0
H35,,,,95.0,,,,95.0,95.0,0,0.0,0.0
H36,,,,228.0,,,,228.0,228.0,0,0.0,0.0
H37,,,,31.0,,,,31.0,31.0,0,0.0,0.0
H38,,,,445.0,,,,445.0,445.0,0,0.0,0.0
H39,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H40,,,,,,,,0,0,0,0.0,0.0
H41,,,,394.0,,,,394.0,394.0,0,0.0,0.0
H42,,,,,,,,0,0,0,0.0,0.0
H43,,,,,,,,0,0,0,0.0,0.0
H44,,,,601.0,,,,601.0,601.0,0,0.0,0.0
H45,,,,149.0,,,,149.0,149.0,0,0.0,0.0
H46,,,,310.0,,,,310.0,310.0,0,0.0,0.0
H47,,,,35.0,,,,35.0,35.0,0,0.0,0.0
H48,,,,286.0,,,,286.0,286.0,0,0.0,0.0
H49,,,,223.0,,,,223.0,223.0,0,0.0,0.0
H50,,,,271.0,,,,271.0,271.0,0,0.0,0.0
H51,,,,86.0,,,,86.0,86.0,0,0.0,0.0
H52,,,,237.0,,,,237.0,237.0,0,0.0,0.0
H53,,,,234.0,,,,234.0,234.0,0,0.0,0.0
H54,,,,,,,,0,0,0,0.0,0.0
H55,,,,140.0,,,,140.0,140.0,0,0.0,0.0
H56,,,,420.0,,,,420.0,420.0,0,0.0,0.0
H57,,,,327.0,,,,327.0,327.0,0,0.0,0.0
H58,,,,,,,,0,0,0,0.0,0.0
H59,,,,413.0,,,,413.0,413.0,0,0.0,0.0
H60,,,,75.0,,,,75.0,75.0,0,0.0,0.0
H61,,,,199.0,,,,199.0,199.0,0,0.0,0.0
H62,,,,276.0,,,,276.0,276.0,0,0.0,0.0
H63,,,,193.0,,,,193.0,193.0,0,0.0,0.0
H64,,,,232.0,,,,232.0,232.0,0,0.0,0.0
H65,,,,180.0,,,,180.0,180.0,0,0.0,0.0
H66,,,,218.0,,,,218.0,218.0,0,0.0,0.0
H67,,,,93.0,,,,93.0,93.0,0,0.0,0.0
H68,,,,253.0,,,,253.0,253.0,0,0.0,0.0
H69,,,,144.0,,,,144.0,144.0,0,0.0,0.0
H70,,,,209.0,,,,209.0,209.0,0,0.0,0.0
H71,,,,265.0,,,,265.0,265.0,0,0.0,0.0
H72,,,,187.0,,,,187.0,187.0,0,0.0,0.0
H73,,,,272.0,,,,272.0,272.0,0,0.0,0.0
H74,,,,161.0,,,,161.0,161.0,0,0.0,0.0
