agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,6993.0,,-6993.0,0,6993.0,0.0,0.0
H1,,,,31.25,51,,,,104,-21.75,82.25,104,0.0,0.0
H2,,,,102.25,,,,,145,-42.75,102.25,145,0.0,0.0
H3,,,,31.25,120,,,,68,83.25,151.25,68,0.0,0.0
H4,,,,65.25,,,,,236,-170.75,65.25,236,0.0,0.0
H5,,,,31.25,211,,,,211,31.25,242.25,211,0.0,0.0
H6,,,,31.25,186,,,,87,130.25,217.25,87,0.0,0.0
H7,,,,31.25,62,,,,102,-8.75,93.25,102,0.0,0.0
H8,,,,31.25,77,,,,111,-2.75,108.25,111,0.0,0.0
H9,,,,31.25,86,,,,101,16.25,117.25,101,0.0,0.0
H10,,,,96.25,,,,,121,-24.75,96.25,121,0.0,0.0
H11,,,,31.25,96,,,,114,13.25,127.25,114,0.0,0.0
H12,,,,31.25,89,,,,361,-240.75,120.25,361,0.0,0.0
H13,,,,31.25,336,,,,74,293.25,367.25,74,0.0,0.0
H14,,,,31.25,49,,,,119,-38.75,80.25,119,0.0,0.0
H15,,,,31.25,94,,,,188,-62.75,125.25,188,0.0,0.0
H16,,,,170.25,,,,,236,-65.75,170.25,236,0.0,0.0
H17,,,,31.25,211,,,,179,63.25,242.25,179,0.0,0.0
H18,,,,31.25,154,,,,156,29.25,185.25,156,0.0,0.0
H19,,,,31.25,131,,,,170,-7.75,162.25,170,0.0,0.0
H20,,,,161.25,,,,,159,2.25,161.25,159,0.0,0.0
H21,,,,31.25,134,,,,160,5.25,165.25,160,0.0,0.0
H22,,,,31.25,135,,,,133,33.25,166.25,133,0.0,0.0
H23,,,,31.25,108,,,,235,-95.75,139.25,235,0.0,0.0
H24,,,,199.25,,,,,140,59.25,199.25,140,0.0,0.0
H25,,,,31.25,115,,,,177,-30.75,146.25,177,0.0,0.0
H26,,,,31.25,152,,,,108,75.25,183.25,108,0.0,0.0
H27,,,,31.25,83,,,,220,-105.75,114.25,220,0.0,0.0
H28,,,,197.25,,,,,263,-65.75,197.25,263,0.0,0.0
H29,,,,31.25,238,,,,140,129.25,269.25,140,0.0,0.0
H30,,,,31.25,115,,,,102,44.25,146.25,102,0.0,0.0
H31,,,,31.25,77,,,,128,-19.75,108.25,128,0.0,0.0
H32,,,,31.25,103,,,,148,-13.75,134.25,148,0.0,0.0
H33,,,,31.25,123,,,,166,-11.75,154.25,166,0.0,0.0
H34,,,,31.25,141,,,,105,67.25,172.25,105,0.0,0.0
H35,,,,31.25,80,,,,168,-56.75,111.25,168,0.0,0.0
H36,,,,31.25,143,,,,215,-40.75,174.25,215,0.0,0.0
H37,,,,193.25,,,,,263,-69.75,193.25,263,0.0,0.0
H38,,,,31.25,238,,,,195,74.25,269.25,195,0.0,0.0
H39,,,,31.25,170,,,,157,44.25,201.25,157,0.0,0.0
H40,,,,31.25,132,,,,148,15.25,163.25,148,0.0,0.0
H41,,,,31.25,123,,,,226,-71.75,154.25,226,0.0,0.0
H42,,,,212.25,,,,,138,74.25,212.25,138,0.0,0.0
H43,,,,133.25,,,,,95,38.25,133.25,95,0.0,0.0
