agent_id,agent_kind,agent_name,amount,assets_cash,assets_payable,item_name,item_type,liabilities_cash,liabilities_payable,net_financial,total_financial_assets,total_financial_liabilities,total_inventory_value,total_nonfinancial_value
CB,,,,,,,,7500.0,,-7500.0,0,7500.0,0.0,0.0
H1,,,,1250.0,12201,,,,663,12788.0,13451.0,663,0.0,0.0
H2,,,,617.0,163,,,,,780.0,780.0,0,0.0,0.0
H3,,,,882.0,,,,,,882.0,882.0,0,0.0,0.0
H4,,,,751.0,,,,,,751.0,751.0,0,0.0,0.0
H5,,,,1250.0,,,,,12701,-11451.0,1250.0,12701,0.0,0.0
big_short,,,,916.6666666666667,500,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_mid,,,,916.6666666666667,500,,,,,1416.6666666666667,1416.6666666666667,0,0.0,0.0
big_long,,,,916.6666666666667,,,,,,916.6666666666667,916.6666666666667,0,0.0,0.0
dealer_short,,,,,,,,,,0,0,0,0.0,0.0
vbt_short,,,,,,,,,,0,0,0,0.0,0.0
dealer_mid,,,,,,,,,,0,0,0,0.0,0.0
vbt_mid,,,,,,,,,,0,0,0,0.0,0.0
dealer_long,,,,,,,,,,0,0,0,0.0,0.0
vbt_long,,,,,,,,,,0,0,0,0.0,0.0
SYSTEM,,,,7500.0,13364,,,7500.0,13364,0,20864.0,20864.0,0.0,0.0
SYSTEM,system,System Total,20864.0,,,Total Assets,summary,,,,,,,
SYSTEM,system,System Total,20864.0,,,Total Liabilities,summary,,,,,,,
SYSTEM,system,System Total,0.0,,,Total Equity,summary,,,,,,,
